order_id,order_date,region,state,segment,category,quantity,discount,sales,profit,customer_id,profit_ratio,profit_per_order,sales_per_customer,year,month
ORD-114190,2015-09-14,West,Idaho,Consumer,Office Supplies,1,0.0868,111.51,25.06,C13143,0.2247,25.06,344.8,2015,2015-09
ORD-114191,2016-05-12,South,Tennessee,Consumer,Technology,1,0.0554,202.08,22.7,C13386,0.1123,22.7,6605.91,2016,2016-05
ORD-114192,2015-11-15,South,Alabama,Consumer,Technology,5,0.0377,617.36,81.96,C10929,0.1328,81.96,1475.63,2015,2015-11
ORD-114193,2015-04-29,West,Idaho,Consumer,Furniture,2,0.1708,390.19,3.56,C11535,0.0091,3.56,4287.28,2015,2015-04
ORD-114194,2016-09-06,East,Virginia,Consumer,Office Supplies,3,0.0033,134.94,29.47,C12281,0.2184,29.47,2657.45,2016,2016-09
ORD-114195,2016-06-25,Central,Iowa,Consumer,Office Supplies,4,0.0249,343.61,61.5,C13074,0.179,61.5,3719.93,2016,2016-06
ORD-114196,2014-06-29,Central,Michigan,Home Office,Office Supplies,1,0.2322,77.45,6.67,C13529,0.0861,6.67,1991.71,2014,2014-06
ORD-114197,2014-01-15,South,Alabama,Consumer,Office Supplies,2,0.1404,118.65,9.89,C12018,0.0834,9.89,1950.19,2014,2014-01
ORD-114198,2015-09-13,West,Colorado,Consumer,Office Supplies,5,0.0696,347.55,55.17,C11571,0.1587,55.17,2933.85,2015,2015-09
ORD-114199,2017-05-19,South,Louisiana,Consumer,Furniture,1,0.0679,157.17,15.37,C13820,0.0978,15.37,1515.97,2017,2017-05
ORD-114200,2015-11-23,South,Alabama,Corporate,Office Supplies,1,0.0949,59.5,10.36,C11477,0.1741,10.36,2993.82,2015,2015-11
ORD-114201,2015-06-23,West,Idaho,Consumer,Office Supplies,3,0.1358,300.17,58.72,C12157,0.1956,58.72,1332.15,2015,2015-06
ORD-114202,2016-10-29,East,New Jersey,Consumer,Technology,3,0.1081,928.12,31.48,C13250,0.0339,31.48,2620.18,2016,2016-10
ORD-114203,2017-10-28,East,New Jersey,Corporate,Office Supplies,3,0.0023,361.32,-104.71,C11226,-0.2898,-104.71,1463.66,2017,2017-10
ORD-114204,2014-11-11,East,Georgia,Home Office,Office Supplies,1,0.045,46.87,7.24,C13409,0.1545,7.24,2216.22,2014,2014-11
ORD-114205,2016-02-16,West,Colorado,Consumer,Office Supplies,4,0.0784,200.77,21.25,C12990,0.1058,21.25,3043.26,2016,2016-02
ORD-114206,2015-06-07,East,Pennsylvania,Consumer,Office Supplies,2,0.1277,97.63,21.07,C13548,0.2158,21.07,1396.07,2015,2015-06
ORD-114207,2014-09-02,West,Washington,Corporate,Technology,1,0.1828,154.2,8.56,C13969,0.0555,8.56,2469.88,2014,2014-09
ORD-114208,2015-07-29,South,South Carolina,Home Office,Office Supplies,5,0.2172,193.39,40.3,C10518,0.2084,40.3,2461.03,2015,2015-07
ORD-114209,2015-02-27,Central,Kansas,Corporate,Furniture,2,0.15,585.71,-40.67,C12179,-0.0694,-40.67,3336.23,2015,2015-02
ORD-114210,2015-10-16,East,New York,Consumer,Furniture,3,0.1915,874.89,36.31,C11218,0.0415,36.31,3500.81,2015,2015-10
ORD-114211,2017-10-27,East,New Jersey,Corporate,Office Supplies,1,0.15,55.84,10.46,C11551,0.1873,10.46,2062.7,2017,2017-10
ORD-114212,2016-11-06,Central,Michigan,Home Office,Furniture,2,0.0358,518.96,36.09,C12558,0.0695,36.09,1558.26,2016,2016-11
ORD-114213,2015-07-19,East,Virginia,Consumer,Office Supplies,4,0.028,97.83,19.35,C12407,0.1978,19.35,537.28,2015,2015-07
ORD-114214,2014-07-19,East,North Carolina,Consumer,Office Supplies,5,0.2191,163.12,16.7,C11187,0.1024,16.7,2173.61,2014,2014-07
ORD-114215,2015-09-16,Central,Missouri,Corporate,Office Supplies,1,0.1241,50.89,9.77,C13208,0.192,9.77,1516.62,2015,2015-09
ORD-114216,2017-07-04,West,Idaho,Home Office,Office Supplies,3,0.1007,122.87,24.12,C12595,0.1963,24.12,2586.75,2017,2017-07
ORD-114217,2014-05-05,Central,Iowa,Corporate,Office Supplies,5,0.1018,363.83,16.76,C11076,0.0461,16.76,2677.06,2014,2014-05
ORD-114218,2015-06-16,South,Kentucky,Consumer,Office Supplies,4,0.0356,101.87,13.95,C10999,0.1369,13.95,3138.78,2015,2015-06
ORD-114219,2016-11-22,South,South Carolina,Corporate,Office Supplies,5,0.0673,255.48,22.2,C12192,0.0869,22.2,1259.11,2016,2016-11
ORD-114220,2017-06-22,West,Washington,Home Office,Furniture,1,0.1389,323.99,-28.71,C11000,-0.0886,-28.71,1735.74,2017,2017-06
ORD-114221,2017-01-12,East,New York,Consumer,Office Supplies,3,0.075,223.41,47.95,C10838,0.2146,47.95,1811.3,2017,2017-01
ORD-114222,2015-06-25,West,Colorado,Consumer,Office Supplies,2,0.0693,98.17,16.3,C12650,0.166,16.3,2052.75,2015,2015-06
ORD-114223,2017-11-14,West,Utah,Corporate,Office Supplies,1,0.1761,46.99,9.23,C11964,0.1964,9.23,421.72,2017,2017-11
ORD-114224,2015-08-08,Central,Michigan,Consumer,Technology,2,0.0966,366.47,42.9,C13240,0.1171,42.9,1779.96,2015,2015-08
ORD-114225,2015-10-15,Central,Missouri,Corporate,Office Supplies,1,0.0057,36.34,9.43,C13166,0.2595,9.43,864.15,2015,2015-10
ORD-114226,2014-02-05,West,Idaho,Corporate,Furniture,7,0.0877,1671.97,116.83,C11453,0.0699,116.83,9245.38,2014,2014-02
ORD-114227,2017-07-21,East,Pennsylvania,Consumer,Furniture,6,0.0942,1591.08,124.69,C11453,0.0784,124.69,9245.38,2017,2017-07
ORD-114228,2015-10-01,West,California,Consumer,Furniture,2,0.0551,308.19,50.4,C10834,0.1635,50.4,513.87,2015,2015-10
ORD-114229,2014-04-15,Central,Wisconsin,Home Office,Furniture,1,0.0091,256.0,42.47,C11983,0.1659,42.47,3424.68,2014,2014-04
ORD-114230,2015-12-10,East,Pennsylvania,Consumer,Furniture,2,0.1143,352.17,11.06,C11258,0.0314,11.06,1615.53,2015,2015-12
ORD-114231,2016-02-06,East,Massachusetts,Home Office,Furniture,5,0.0617,2638.6,119.82,C10039,0.0454,119.82,4954.43,2016,2016-02
ORD-114232,2014-11-28,East,New York,Consumer,Office Supplies,4,0.0548,135.9,17.24,C10950,0.1269,17.24,1614.88,2014,2014-11
ORD-114233,2014-09-13,South,Alabama,Home Office,Office Supplies,2,0.1069,140.29,23.3,C13045,0.1661,23.3,2937.71,2014,2014-09
ORD-114234,2017-01-31,East,Massachusetts,Consumer,Technology,4,0.164,581.66,17.61,C10279,0.0303,17.61,1914.66,2017,2017-01
ORD-114235,2017-08-28,Central,Minnesota,Corporate,Office Supplies,3,0.049,159.03,25.18,C13092,0.1583,25.18,1676.79,2017,2017-08
ORD-114236,2015-06-02,Central,Kansas,Corporate,Furniture,2,0.0253,399.32,6.85,C13538,0.0172,6.85,1241.65,2015,2015-06
ORD-114237,2016-06-18,West,Idaho,Consumer,Furniture,2,0.1132,338.11,23.27,C10620,0.0688,23.27,2746.69,2016,2016-06
ORD-114238,2016-08-10,Central,Illinois,Home Office,Office Supplies,3,0.2499,122.06,17.96,C13050,0.1471,17.96,4395.97,2016,2016-08
ORD-114239,2014-08-09,South,South Carolina,Consumer,Furniture,3,0.1595,545.43,45.52,C11466,0.0835,45.52,1735.32,2014,2014-08
ORD-114240,2017-08-17,West,Nevada,Home Office,Furniture,1,0.0821,150.18,28.0,C10955,0.1864,28.0,255.1,2017,2017-08
ORD-114241,2014-12-03,South,Tennessee,Consumer,Furniture,3,0.0522,836.03,128.78,C12885,0.154,128.78,3442.14,2014,2014-12
ORD-114242,2016-06-05,South,Arkansas,Consumer,Office Supplies,3,0.1964,272.34,32.43,C13043,0.1191,32.43,2093.53,2016,2016-06
ORD-114243,2015-04-20,Central,Illinois,Corporate,Furniture,5,0.0162,955.3,105.0,C13939,0.1099,105.0,4315.44,2015,2015-04
ORD-114244,2016-06-08,West,California,Home Office,Office Supplies,3,0.0498,227.66,40.12,C12918,0.1762,40.12,891.9,2016,2016-06
ORD-114245,2017-08-08,South,Arkansas,Consumer,Technology,2,0.0912,516.37,65.55,C12827,0.1269,65.55,1685.68,2017,2017-08
ORD-114246,2014-07-08,West,Utah,Consumer,Office Supplies,1,0.319,53.73,6.31,C12112,0.1174,6.31,2470.59,2014,2014-07
ORD-114247,2017-08-25,Central,Illinois,Home Office,Office Supplies,3,0.1675,155.21,32.29,C13572,0.208,32.29,2851.1,2017,2017-08
ORD-114248,2015-12-10,Central,Kansas,Consumer,Office Supplies,5,0.1013,317.23,-67.76,C11541,-0.2136,-67.76,2100.72,2015,2015-12
ORD-114249,2015-04-29,East,North Carolina,Corporate,Furniture,2,0.1486,287.87,21.98,C12813,0.0764,21.98,1865.58,2015,2015-04
ORD-114250,2016-11-01,West,California,Corporate,Technology,3,0.1909,945.37,94.34,C13767,0.0998,94.34,2191.77,2016,2016-11
ORD-114251,2014-02-17,West,Arizona,Corporate,Office Supplies,2,0.1333,185.95,35.07,C13904,0.1886,35.07,2642.38,2014,2014-02
ORD-114252,2017-11-11,Central,Kansas,Corporate,Office Supplies,4,0.0212,170.98,40.82,C13536,0.2387,40.82,1795.49,2017,2017-11
ORD-114253,2015-06-04,Central,Minnesota,Consumer,Technology,3,0.0089,857.55,115.8,C11336,0.135,115.8,4541.29,2015,2015-06
ORD-114254,2017-05-19,Central,Wisconsin,Corporate,Office Supplies,1,0.0314,74.82,15.26,C10493,0.204,15.26,1844.22,2017,2017-05
ORD-114255,2017-06-22,West,Utah,Consumer,Office Supplies,4,0.0646,233.18,38.38,C12084,0.1646,38.38,1033.58,2017,2017-06
ORD-114256,2015-03-08,South,Louisiana,Consumer,Office Supplies,2,0.3036,87.12,3.59,C10021,0.0412,3.59,1184.16,2015,2015-03
ORD-114257,2014-11-28,East,New York,Consumer,Furniture,5,0.0556,668.3,43.98,C10551,0.0658,43.98,3837.14,2014,2014-11
ORD-114258,2016-09-12,East,Pennsylvania,Consumer,Office Supplies,4,0.0257,455.78,86.51,C11299,0.1898,86.51,455.78,2016,2016-09
ORD-114259,2014-11-23,East,Pennsylvania,Corporate,Office Supplies,3,0.0996,170.99,29.16,C12161,0.1705,29.16,440.57,2014,2014-11
ORD-114260,2014-07-31,East,Massachusetts,Consumer,Office Supplies,2,0.1212,116.98,19.11,C12229,0.1634,19.11,2924.53,2014,2014-07
ORD-114261,2017-11-24,West,Colorado,Consumer,Technology,4,0.0768,901.14,109.06,C13416,0.121,109.06,3819.57,2017,2017-11
ORD-114262,2015-09-23,West,Idaho,Corporate,Furniture,2,0.0731,455.85,5.25,C10461,0.0115,5.25,1220.46,2015,2015-09
ORD-114263,2016-02-10,East,North Carolina,Consumer,Furniture,3,0.0107,701.95,56.52,C12964,0.0805,56.52,2422.71,2016,2016-02
ORD-114264,2015-02-13,West,Utah,Consumer,Furniture,1,0.1275,115.3,10.23,C13691,0.0887,10.23,2462.61,2015,2015-02
ORD-114265,2016-01-13,South,South Carolina,Consumer,Office Supplies,5,0.202,149.1,9.14,C10163,0.0613,9.14,2211.55,2016,2016-01
ORD-114266,2015-06-16,East,Georgia,Consumer,Technology,3,0.1432,676.94,97.59,C11306,0.1442,97.59,1140.1,2015,2015-06
ORD-114267,2017-01-19,Central,Minnesota,Corporate,Office Supplies,4,0.0518,209.55,39.83,C13312,0.1901,39.83,790.26,2017,2017-01
ORD-114268,2016-03-16,West,Nevada,Corporate,Furniture,1,0.1218,231.0,5.57,C13341,0.0241,5.57,1700.13,2016,2016-03
ORD-114269,2017-08-27,Central,Kansas,Consumer,Office Supplies,2,0.0572,101.93,16.49,C10418,0.1618,16.49,2976.47,2017,2017-08
ORD-114270,2017-06-03,West,Colorado,Consumer,Technology,6,0.0842,1339.96,204.66,C13539,0.1527,204.66,3138.58,2017,2017-06
ORD-114271,2016-11-16,South,Texas,Consumer,Furniture,1,0.0177,218.69,33.46,C12459,0.153,33.46,6210.53,2016,2016-11
ORD-114272,2016-11-13,South,Tennessee,Consumer,Office Supplies,3,0.0191,102.96,17.58,C10945,0.1707,17.58,1934.2,2016,2016-11
ORD-114273,2014-07-11,South,Tennessee,Home Office,Office Supplies,4,0.0055,336.4,52.51,C12549,0.1561,52.51,3362.05,2014,2014-07
ORD-114274,2015-11-22,East,Georgia,Consumer,Office Supplies,5,0.0749,241.03,36.72,C11072,0.1523,36.72,1102.92,2015,2015-11
ORD-114275,2014-11-21,West,Utah,Consumer,Technology,2,0.1042,490.97,77.49,C13721,0.1578,77.49,1077.58,2014,2014-11
ORD-114276,2017-04-03,South,Oklahoma,Consumer,Technology,3,0.0546,348.9,28.6,C11695,0.082,28.6,2463.6,2017,2017-04
ORD-114277,2017-09-21,South,Louisiana,Home Office,Office Supplies,3,0.1024,215.39,32.51,C11120,0.1509,32.51,1811.38,2017,2017-09
ORD-114278,2017-12-13,South,Louisiana,Corporate,Office Supplies,2,0.009,155.44,17.86,C10072,0.1149,17.86,415.22,2017,2017-12
ORD-114279,2015-05-14,West,Nevada,Consumer,Furniture,3,0.0195,727.27,127.58,C10360,0.1754,127.58,2758.45,2015,2015-05
ORD-114280,2014-03-09,South,Oklahoma,Corporate,Furniture,7,0.1302,1550.77,140.39,C11328,0.0905,140.39,2083.89,2014,2014-03
ORD-114281,2014-08-11,West,Arizona,Corporate,Technology,2,0.0146,549.2,72.66,C12637,0.1323,72.66,3037.7,2014,2014-08
ORD-114282,2015-02-22,Central,Ohio,Corporate,Office Supplies,3,0.1282,234.89,-22.15,C13999,-0.0943,-22.15,978.99,2015,2015-02
ORD-114283,2015-02-15,West,Utah,Consumer,Office Supplies,1,0.0762,82.57,15.76,C11668,0.1909,15.76,2304.57,2015,2015-02
ORD-114284,2014-04-02,South,Tennessee,Corporate,Office Supplies,5,0.1366,225.78,32.22,C10543,0.1427,32.22,985.77,2014,2014-04
ORD-114285,2016-05-15,Central,Iowa,Corporate,Furniture,5,0.1906,1589.14,180.81,C13766,0.1138,180.81,3789.69,2016,2016-05
ORD-114286,2015-11-26,East,Virginia,Home Office,Office Supplies,3,0.0783,209.32,57.06,C11746,0.2726,57.06,6338.76,2015,2015-11
ORD-114287,2017-03-25,Central,Kansas,Corporate,Furniture,4,0.0239,919.38,96.59,C12581,0.1051,96.59,1488.84,2017,2017-03
ORD-114288,2015-09-30,East,Pennsylvania,Consumer,Furniture,2,0.0341,512.73,73.12,C12600,0.1426,73.12,2070.1,2015,2015-09
ORD-114289,2014-06-26,East,New Jersey,Corporate,Technology,4,0.0793,1018.85,58.4,C12639,0.0573,58.4,1588.46,2014,2014-06
ORD-114290,2014-12-24,East,New York,Consumer,Furniture,3,0.025,698.17,63.69,C10311,0.0912,63.69,2185.38,2014,2014-12
ORD-114291,2017-07-08,South,Alabama,Consumer,Technology,4,0.1444,1088.69,19.65,C11979,0.018,19.65,3071.83,2017,2017-07
ORD-114292,2017-01-13,West,Nevada,Corporate,Furniture,2,0.1192,227.82,33.69,C10044,0.1479,33.69,2096.0,2017,2017-01
ORD-114293,2017-12-25,Central,Wisconsin,Corporate,Technology,4,0.0298,1052.73,143.48,C11862,0.1363,143.48,5024.31,2017,2017-12
ORD-114294,2015-11-02,East,Pennsylvania,Consumer,Office Supplies,4,0.019,288.87,27.79,C10814,0.0962,27.79,2931.52,2015,2015-11
ORD-114295,2015-06-01,West,California,Consumer,Office Supplies,2,0.1162,175.01,26.7,C10614,0.1526,26.7,2658.17,2015,2015-06
ORD-114296,2017-05-21,South,Texas,Consumer,Office Supplies,2,0.0073,79.61,17.23,C11850,0.2164,17.23,943.78,2017,2017-05
ORD-114297,2015-04-02,South,South Carolina,Consumer,Office Supplies,3,0.0679,139.99,-23.33,C11431,-0.1667,-23.33,2696.52,2015,2015-04
ORD-114298,2017-06-16,Central,Michigan,Consumer,Office Supplies,1,0.0727,56.49,7.61,C10206,0.1347,7.61,652.57,2017,2017-06
ORD-114299,2016-02-25,East,Georgia,Home Office,Furniture,4,0.1903,870.7,147.34,C10066,0.1692,147.34,2415.9,2016,2016-02
ORD-114300,2015-06-24,West,Oregon,Corporate,Office Supplies,2,0.0182,123.88,18.15,C10915,0.1465,18.15,2183.26,2015,2015-06
ORD-114301,2016-01-16,Central,Ohio,Corporate,Office Supplies,3,0.0765,170.0,31.22,C13977,0.1836,31.22,2224.58,2016,2016-01
ORD-114302,2016-10-15,East,Massachusetts,Consumer,Technology,4,0.0914,1162.61,71.18,C13051,0.0612,71.18,3340.35,2016,2016-10
ORD-114303,2014-05-23,West,Colorado,Consumer,Office Supplies,5,0.0904,359.54,88.83,C11865,0.2471,88.83,1719.85,2014,2014-05
ORD-114304,2015-07-24,South,Tennessee,Home Office,Furniture,2,0.0485,157.15,6.5,C11099,0.0414,6.5,1766.8,2015,2015-07
ORD-114305,2015-05-07,West,Idaho,Consumer,Office Supplies,1,0.0723,58.42,-5.69,C13741,-0.0974,-5.69,2003.48,2015,2015-05
ORD-114306,2014-09-04,East,Georgia,Corporate,Furniture,2,0.1355,384.1,26.58,C13222,0.0692,26.58,1409.74,2014,2014-09
ORD-114307,2015-07-08,East,Virginia,Corporate,Technology,3,0.0171,745.41,131.25,C12072,0.1761,131.25,4224.37,2015,2015-07
ORD-114308,2017-09-04,West,Washington,Corporate,Office Supplies,2,0.0417,149.27,21.94,C12740,0.147,21.94,1712.49,2017,2017-09
ORD-114309,2017-11-25,East,Massachusetts,Corporate,Office Supplies,2,0.0,98.56,16.0,C10824,0.1623,16.0,4874.48,2017,2017-11
ORD-114310,2017-06-24,Central,Michigan,Home Office,Office Supplies,4,0.0544,210.06,32.99,C12048,0.1571,32.99,2410.54,2017,2017-06
ORD-114311,2017-04-28,East,Virginia,Consumer,Furniture,4,0.0557,446.24,-6.48,C13474,-0.0145,-6.48,2384.95,2017,2017-04
ORD-114312,2014-12-16,East,Massachusetts,Home Office,Office Supplies,2,0.1277,91.3,20.65,C10625,0.2262,20.65,1791.39,2014,2014-12
ORD-114313,2016-06-05,East,Pennsylvania,Corporate,Technology,2,0.0371,517.85,62.9,C10931,0.1215,62.9,3149.22,2016,2016-06
ORD-114314,2014-06-27,West,Idaho,Consumer,Technology,3,0.0632,420.7,37.45,C13185,0.089,37.45,5306.85,2014,2014-06
ORD-114315,2015-02-07,East,Florida,Consumer,Office Supplies,6,0.1692,621.6,69.89,C12044,0.1124,69.89,1282.72,2015,2015-02
ORD-114316,2014-04-03,South,Louisiana,Consumer,Office Supplies,3,0.1046,211.81,11.11,C11127,0.0525,11.11,5385.85,2014,2014-04
ORD-114317,2016-08-27,Central,Iowa,Corporate,Furniture,3,0.1508,465.92,-16.21,C12699,-0.0348,-16.21,3454.95,2016,2016-08
ORD-114318,2014-03-12,Central,Wisconsin,Corporate,Office Supplies,2,0.1801,83.4,6.95,C11327,0.0833,6.95,1224.92,2014,2014-03
ORD-114319,2017-03-20,South,Texas,Corporate,Furniture,2,0.0327,420.31,17.55,C10079,0.0418,17.55,5191.42,2017,2017-03
ORD-114320,2017-03-31,East,Virginia,Home Office,Technology,2,0.1109,537.5,38.97,C13524,0.0725,38.97,2397.17,2017,2017-03
ORD-114321,2014-08-26,South,South Carolina,Consumer,Technology,1,0.0439,167.96,6.28,C10163,0.0374,6.28,2211.55,2014,2014-08
ORD-114322,2014-12-28,East,Virginia,Consumer,Office Supplies,4,0.0777,340.64,69.14,C13692,0.203,69.14,923.39,2014,2014-12
ORD-114323,2016-07-29,South,Tennessee,Consumer,Technology,5,0.1493,930.51,68.56,C13572,0.0737,68.56,2851.1,2016,2016-07
ORD-114324,2016-11-21,East,North Carolina,Corporate,Office Supplies,2,0.0545,77.07,-13.73,C13959,-0.1781,-13.73,1534.93,2016,2016-11
ORD-114325,2016-07-12,South,Alabama,Consumer,Technology,1,0.1303,216.42,23.79,C12638,0.1099,23.79,216.42,2016,2016-07
ORD-114326,2017-07-20,Central,Minnesota,Consumer,Furniture,3,0.2781,290.84,12.66,C13609,0.0435,12.66,2221.73,2017,2017-07
ORD-114327,2016-07-23,Central,Iowa,Consumer,Furniture,3,0.2034,504.54,1.27,C13541,0.0025,1.27,1259.79,2016,2016-07
ORD-114328,2016-05-14,East,New Jersey,Corporate,Technology,6,0.0777,1511.77,256.58,C12353,0.1697,256.58,2175.51,2016,2016-05
ORD-114329,2015-05-30,South,Oklahoma,Consumer,Technology,3,0.0268,1328.8,120.77,C11808,0.0909,120.77,2640.7,2015,2015-05
ORD-114330,2015-12-16,South,Louisiana,Consumer,Technology,4,0.0216,891.95,130.5,C11301,0.1463,130.5,4068.37,2015,2015-12
ORD-114331,2016-10-15,West,Utah,Consumer,Office Supplies,3,0.1269,136.52,-5.95,C11451,-0.0436,-5.95,4042.13,2016,2016-10
ORD-114332,2016-04-16,South,Louisiana,Corporate,Furniture,4,0.0445,783.42,64.32,C11512,0.0821,64.32,3996.47,2016,2016-04
ORD-114333,2016-04-04,Central,Wisconsin,Home Office,Office Supplies,2,0.2099,151.3,26.13,C11171,0.1727,26.13,1762.35,2016,2016-04
ORD-114334,2016-11-23,East,Virginia,Consumer,Technology,2,0.0073,460.89,62.34,C12260,0.1353,62.34,1849.25,2016,2016-11
ORD-114335,2015-05-23,West,Arizona,Consumer,Furniture,2,0.1914,122.72,1.42,C11398,0.0116,1.42,2788.5,2015,2015-05
ORD-114336,2017-10-31,West,Arizona,Corporate,Office Supplies,2,0.1062,93.88,13.31,C12274,0.1418,13.31,2633.29,2017,2017-10
ORD-114337,2017-02-08,East,Pennsylvania,Corporate,Office Supplies,4,0.0848,197.16,50.75,C11362,0.2574,50.75,746.53,2017,2017-02
ORD-114338,2017-01-27,West,Oregon,Consumer,Furniture,4,0.1191,601.69,46.17,C12059,0.0767,46.17,7069.97,2017,2017-01
ORD-114339,2017-03-29,West,Arizona,Corporate,Furniture,4,0.0412,867.54,72.45,C11697,0.0835,72.45,2554.76,2017,2017-03
ORD-114340,2017-04-06,West,California,Consumer,Furniture,1,0.1284,244.39,21.58,C11412,0.0883,21.58,819.66,2017,2017-04
ORD-114341,2015-01-08,South,Texas,Consumer,Technology,5,0.0961,822.34,93.81,C12645,0.1141,93.81,1131.49,2015,2015-01
ORD-114342,2015-10-27,Central,Minnesota,Corporate,Technology,3,0.0519,709.69,108.38,C11492,0.1527,108.38,4112.76,2015,2015-10
ORD-114343,2015-03-26,South,Louisiana,Home Office,Furniture,3,0.2865,552.95,56.51,C12362,0.1022,56.51,905.96,2015,2015-03
ORD-114344,2015-08-03,South,Arkansas,Corporate,Office Supplies,1,0.1495,94.51,12.09,C11913,0.1279,12.09,4026.13,2015,2015-08
ORD-114345,2015-03-12,East,Florida,Consumer,Furniture,1,0.1065,399.72,12.55,C10604,0.0314,12.55,1418.45,2015,2015-03
ORD-114346,2015-10-12,West,Colorado,Consumer,Office Supplies,1,0.1785,58.69,5.78,C13495,0.0985,5.78,1630.57,2015,2015-10
ORD-114347,2016-12-11,East,Virginia,Corporate,Office Supplies,4,0.1491,165.11,10.68,C10190,0.0647,10.68,1637.41,2016,2016-12
ORD-114348,2016-09-11,Central,Illinois,Consumer,Furniture,2,0.0069,1110.32,227.31,C13046,0.2047,227.31,1971.84,2016,2016-09
ORD-114349,2016-09-17,East,Virginia,Consumer,Furniture,4,0.1691,492.41,26.78,C13284,0.0544,26.78,2115.73,2016,2016-09
ORD-114350,2014-06-21,East,New Jersey,Consumer,Technology,1,0.0074,307.61,37.65,C13983,0.1224,37.65,583.61,2014,2014-06
ORD-114351,2016-06-05,East,Florida,Home Office,Technology,2,0.0324,363.54,60.02,C13043,0.1651,60.02,2093.53,2016,2016-06
ORD-114352,2015-01-03,Central,Minnesota,Consumer,Technology,5,0.1788,926.9,37.8,C11309,0.0408,37.8,1584.91,2015,2015-01
ORD-114353,2015-03-01,West,Idaho,Corporate,Office Supplies,1,0.0642,62.14,10.82,C11658,0.1741,10.82,1905.82,2015,2015-03
ORD-114354,2016-08-08,Central,Wisconsin,Consumer,Furniture,3,0.0776,336.78,28.01,C13225,0.0832,28.01,2994.46,2016,2016-08
ORD-114355,2016-07-15,South,Texas,Consumer,Furniture,2,0.0304,771.7,63.4,C10672,0.0822,63.4,862.41,2016,2016-07
ORD-114356,2015-05-27,East,New York,Home Office,Office Supplies,5,0.0993,379.42,39.47,C12394,0.104,39.47,2616.23,2015,2015-05
ORD-114357,2016-12-13,Central,Michigan,Corporate,Furniture,4,0.1088,712.44,74.86,C10423,0.1051,74.86,2947.66,2016,2016-12
ORD-114358,2014-12-22,East,North Carolina,Consumer,Furniture,3,0.2601,472.16,8.48,C12708,0.018,8.48,2564.98,2014,2014-12
ORD-114359,2017-12-01,Central,Ohio,Corporate,Furniture,3,0.1705,533.03,34.8,C10769,0.0653,34.8,5065.65,2017,2017-12
ORD-114360,2016-07-27,South,Texas,Corporate,Technology,2,0.0588,478.51,67.9,C12314,0.1419,67.9,1616.93,2016,2016-07
ORD-114361,2017-02-10,West,Washington,Corporate,Office Supplies,3,0.057,173.71,22.1,C10149,0.1272,22.1,1295.51,2017,2017-02
ORD-114362,2017-07-15,South,Texas,Consumer,Office Supplies,7,0.0,335.82,70.12,C11092,0.2088,70.12,2999.47,2017,2017-07
ORD-114363,2014-06-18,East,New York,Corporate,Office Supplies,3,0.0816,237.45,50.39,C13354,0.2122,50.39,488.21,2014,2014-06
ORD-114364,2015-11-06,East,New Jersey,Corporate,Office Supplies,4,0.2697,174.2,29.58,C11886,0.1698,29.58,2979.96,2015,2015-11
ORD-114365,2017-12-28,Central,Ohio,Home Office,Office Supplies,5,0.089,232.22,50.66,C10005,0.2182,50.66,3466.48,2017,2017-12
ORD-114366,2014-12-31,South,Tennessee,Corporate,Technology,3,0.1039,828.96,54.08,C13889,0.0652,54.08,2567.62,2014,2014-12
ORD-114367,2017-11-02,South,Kentucky,Consumer,Technology,3,0.0669,401.89,61.32,C11901,0.1526,61.32,725.48,2017,2017-11
ORD-114368,2017-01-25,Central,Minnesota,Corporate,Technology,4,0.1241,1247.42,275.61,C10045,0.2209,275.61,3897.39,2017,2017-01
ORD-114369,2017-10-02,East,New Jersey,Consumer,Technology,6,0.077,1322.95,37.51,C10559,0.0284,37.51,2198.12,2017,2017-10
ORD-114370,2016-02-16,South,Oklahoma,Consumer,Furniture,2,0.0436,350.16,34.57,C13542,0.0987,34.57,3130.92,2016,2016-02
ORD-114371,2014-11-11,East,Massachusetts,Consumer,Technology,3,0.0687,1284.3,215.12,C12688,0.1675,215.12,3167.07,2014,2014-11
ORD-114372,2015-03-25,West,Utah,Consumer,Office Supplies,2,0.0097,95.98,16.58,C11913,0.1727,16.58,4026.13,2015,2015-03
ORD-114373,2016-11-22,South,Tennessee,Consumer,Furniture,3,0.0022,1158.53,230.24,C13363,0.1987,230.24,5285.36,2016,2016-11
ORD-114374,2015-02-27,West,Idaho,Consumer,Office Supplies,3,0.1497,191.18,30.32,C10580,0.1586,30.32,1739.1,2015,2015-02
ORD-114375,2015-02-08,East,Massachusetts,Home Office,Technology,7,0.3356,1792.85,110.25,C13292,0.0615,110.25,3066.16,2015,2015-02
ORD-114376,2014-10-30,South,Arkansas,Corporate,Technology,4,0.0384,950.31,112.91,C10943,0.1188,112.91,5013.8,2014,2014-10
ORD-114377,2015-07-28,East,New York,Consumer,Furniture,4,0.2344,735.13,5.14,C10086,0.007,5.14,2632.88,2015,2015-07
ORD-114378,2016-10-04,East,New York,Corporate,Furniture,2,0.0292,372.45,11.88,C12287,0.0319,11.88,3588.92,2016,2016-10
ORD-114379,2016-06-02,Central,Illinois,Consumer,Office Supplies,4,0.2941,147.04,22.59,C13950,0.1536,22.59,2598.69,2016,2016-06
