Order ID,Order Date,Region,State,Segment,Category,Sub-Category,Quantity,Discount,Sales,Profit,Order Date Parsed,Profit Ratio,Year,Month
ORD-002935,2014-05-04 09:40:29,West,WA,Consumer,Furniture,Bookcases,6,0.13,1001.68,-87.36,2014-05-04 09:40:29,-0.08721348135132977,2014,May
ORD-002936,2017-12-27 04:33:29,South,NC,Consumer,Office Supplies,Paper,1,0.08,19.38,85.35,2017-12-27 04:33:29,4.404024767801857,2017,Dec
ORD-002937,2015-08-13 16:46:31,Central,WI,Home Office,Furniture,Bookcases,6,0.16,64.58,-28.46,2015-08-13 16:46:31,-0.4406937132239084,2015,Aug
ORD-002938,2015-12-25 17:46:38,East,MD,Home Office,Office Supplies,Accessories,4,0.11,1142.84,176.95,2015-12-25 17:46:38,0.15483357250358756,2015,Dec
ORD-002939,2014-11-04 23:38:53,South,TN,Consumer,Technology,Copiers,1,0.23,99.78,49.58,2014-11-04 23:38:53,0.4968931649629184,2014,Nov
ORD-002940,2018-09-29 15:12:38,Central,IN,Corporate,Technology,Accessories,1,0.14,194.8,69.6,2018-09-29 15:12:38,0.3572895277207392,2018,Sep
ORD-002941,2017-12-24 23:17:35,Central,MI,Consumer,Furniture,Tables,3,0.06,951.26,-27.1,2017-12-24 23:17:35,-0.028488531000988165,2017,Dec
ORD-002942,2015-04-12 19:21:46,West,WA,Consumer,Office Supplies,Binders,7,0.26,1696.07,146.46,2015-04-12 19:21:46,0.08635256799542472,2015,Apr
ORD-002943,2017-08-25 23:19:07,East,MA,Home Office,Furniture,Chairs,1,0.08,124.62,-8.62,2017-08-25 23:19:07,-0.06917027764403787,2017,Aug
ORD-002944,2016-08-30 10:24:41,West,AZ,Corporate,Furniture,Bookcases,7,0.15,2337.68,97.31,2016-08-30 10:24:41,0.041626741042401015,2016,Aug
ORD-002945,2016-05-15 08:54:48,South,TN,Corporate,Technology,Copiers,1,0.11,6.67,15.74,2016-05-15 08:54:48,2.3598200899550226,2016,May
ORD-002946,2016-02-26 06:51:56,East,NY,Home Office,Office Supplies,Paper,2,0.1,1163.99,91.0,2016-02-26 06:51:56,0.0781793658021117,2016,Feb
ORD-002947,2016-10-20 04:37:35,Central,MI,Corporate,Furniture,Tables,5,0.02,33.33,98.34,2016-10-20 04:37:35,2.950495049504951,2016,Oct
ORD-002948,2014-09-15 20:40:55,South,TN,Corporate,Technology,Copiers,6,0.11,1175.76,122.58,2014-09-15 20:40:55,0.10425597060624617,2014,Sep
ORD-002949,2014-11-08 16:56:57,West,WA,Home Office,Technology,Phones,7,0.12,46.67,-14.93,2014-11-08 16:56:57,-0.31990572101992715,2014,Nov
ORD-002950,2018-11-24 08:19:12,Central,MI,Corporate,Furniture,Furnishings,8,0.24,53.33,-102.79,2018-11-24 08:19:12,-1.9274329645602852,2018,Nov
ORD-002951,2014-11-20 08:47:11,South,TN,Home Office,Office Supplies,Paper,5,0.2,611.63,34.05,2014-11-20 08:47:11,0.0556709121527721,2014,Nov
ORD-002952,2017-07-15 07:38:40,West,CA,Consumer,Furniture,Furnishings,2,0.15,688.64,0.89,2017-07-15 07:38:40,0.0012924024163568774,2017,Jul
ORD-002953,2014-04-21 00:00:00,South,GA,Corporate,Office Supplies,Binders,5,0.22,339.5,-216.3,2014-04-21 00:00:00,-0.6371134020618557,2014,Apr
ORD-002954,2016-04-22 10:07:24,East,MA,Corporate,Furniture,Chairs,4,0.17,1622.76,215.31,2016-04-22 10:07:24,0.13268135768690378,2016,Apr
ORD-002955,2018-02-14 01:57:05,East,MD,Corporate,Technology,Copiers,4,0.07,26.67,235.38,2018-02-14 01:57:05,8.82564679415073,2018,Feb
ORD-002956,2014-11-02 15:24:58,Central,WI,Consumer,Furniture,Furnishings,4,0.0,1696.81,166.04,2014-11-02 15:24:58,0.09785420878000484,2014,Nov
ORD-002957,2016-01-12 16:11:17,East,NY,Home Office,Office Supplies,Paper,2,0.1,215.84,124.08,2016-01-12 16:11:17,0.5748702742772424,2016,Jan
ORD-002958,2018-05-18 15:32:58,South,TN,Consumer,Technology,Copiers,4,0.16,428.75,-55.93,2018-05-18 15:32:58,-0.13044897959183674,2018,May
ORD-002959,2017-06-15 12:42:10,Central,MI,Consumer,Technology,Phones,1,0.1,6.67,-81.24,2017-06-15 12:42:10,-12.179910044977511,2017,Jun
ORD-002960,2015-10-19 22:46:56,Central,MI,Corporate,Technology,Machines,6,0.21,1353.64,116.09,2015-10-19 22:46:56,0.08576135456990042,2015,Oct
ORD-002961,2018-11-22 15:20:16,East,NY,Corporate,Furniture,Furnishings,3,0.25,20.0,122.45,2018-11-22 15:20:16,6.1225000000000005,2018,Nov
ORD-002962,2015-07-26 04:42:18,East,NY,Consumer,Technology,Machines,1,0.16,129.59,111.45,2015-07-26 04:42:18,0.8600200632764874,2015,Jul
ORD-002963,2017-10-23 05:22:34,Central,WI,Home Office,Furniture,Tables,2,0.18,442.86,-55.72,2017-10-23 05:22:34,-0.1258185431061735,2017,Oct
ORD-002964,2014-02-02 05:50:46,East,MD,Consumer,Technology,Accessories,6,0.13,1988.52,404.79,2014-02-02 05:50:46,0.20356345422726452,2014,Feb
ORD-002965,2017-07-14 01:52:47,Central,MO,Consumer,Technology,Copiers,5,0.21,912.92,156.49,2017-07-14 01:52:47,0.17141699163124918,2017,Jul
ORD-002966,2018-06-16 06:37:59,South,NC,Home Office,Office Supplies,Storage,1,0.1,376.66,69.82,2018-06-16 06:37:59,0.18536611267456057,2018,Jun
ORD-002967,2018-10-16 08:13:43,Central,WI,Consumer,Technology,Phones,7,0.12,46.67,-35.12,2018-10-16 08:13:43,-0.7525176773087636,2018,Oct
ORD-002968,2016-04-02 16:46:25,East,VA,Corporate,Furniture,Tables,4,0.13,145.52,-133.33,2016-04-02 16:46:25,-0.9162314458493678,2016,Apr
ORD-002969,2015-10-15 01:51:48,East,NY,Consumer,Technology,Copiers,3,0.17,74.06,-30.22,2015-10-15 01:51:48,-0.4080475290305158,2015,Oct
ORD-002970,2017-05-03 20:00:46,Central,IN,Corporate,Office Supplies,Accessories,2,0.22,818.37,-68.71,2017-05-03 20:00:46,-0.08395957818590612,2017,May
ORD-002971,2017-05-30 23:49:53,Central,IL,Consumer,Technology,Copiers,2,0.24,454.86,49.28,2017-05-30 23:49:53,0.10834102800861803,2017,May
ORD-002972,2015-12-25 08:13:00,South,NC,Consumer,Furniture,Tables,4,0.11,695.0,-17.16,2015-12-25 08:13:00,-0.02469064748201439,2015,Dec
ORD-002973,2017-09-03 00:20:55,South,NC,Corporate,Furniture,Furnishings,5,0.16,859.63,-10.23,2017-09-03 00:20:55,-0.011900468806346917,2017,Sep
ORD-002974,2018-11-17 20:21:20,South,GA,Home Office,Technology,Accessories,2,0.04,640.53,231.13,2018-11-17 20:21:20,0.36084180288198836,2018,Nov
ORD-002975,2017-12-28 12:32:17,Central,MO,Consumer,Technology,Copiers,3,0.2,229.04,93.24,2017-12-28 12:32:17,0.4070904645476773,2017,Dec
ORD-002976,2014-11-25 04:21:43,West,AZ,Home Office,Furniture,Chairs,4,0.23,66.07,46.16,2014-11-25 04:21:43,0.6986529438474346,2014,Nov
ORD-002977,2014-05-16 06:28:33,West,WA,Consumer,Furniture,Tables,3,0.27,874.92,-161.21,2014-05-16 06:28:33,-0.18425684634023684,2014,May
ORD-002978,2018-05-05 11:11:16,Central,MO,Consumer,Office Supplies,Binders,4,0.16,923.97,40.44,2018-05-05 11:11:16,0.04376765479398682,2018,May
ORD-002979,2018-07-07 02:46:20,Central,MI,Consumer,Furniture,Furnishings,2,0.2,264.65,36.36,2018-07-07 02:46:20,0.1373890043453618,2018,Jul
ORD-002980,2017-02-16 09:15:10,Central,IL,Consumer,Furniture,Furnishings,4,0.08,1036.8,30.2,2017-02-16 09:15:10,0.029128086419753087,2017,Feb
ORD-002981,2017-06-26 02:39:11,Central,OH,Home Office,Furniture,Bookcases,4,0.18,1402.75,-39.22,2017-06-26 02:39:11,-0.027959365531990733,2017,Jun
ORD-002982,2018-01-22 23:21:25,South,NC,Consumer,Technology,Copiers,4,0.07,1542.29,155.7,2018-01-22 23:21:25,0.10095377652711228,2018,Jan
ORD-002983,2018-11-03 16:48:41,West,CO,Home Office,Office Supplies,Accessories,3,0.1,1405.79,246.52,2018-11-03 16:48:41,0.17536047347043301,2018,Nov
ORD-002984,2016-03-13 00:55:25,West,CO,Home Office,Technology,Phones,4,0.11,219.45,18.39,2016-03-13 00:55:25,0.0838004101161996,2016,Mar
ORD-002985,2015-07-03 09:27:29,West,CO,Consumer,Furniture,Chairs,2,0.24,88.23,-37.35,2015-07-03 09:27:29,-0.4233253995239714,2015,Jul
ORD-002986,2014-09-04 06:02:50,East,PA,Consumer,Furniture,Furnishings,3,0.08,1129.61,128.51,2014-09-04 06:02:50,0.11376492771841609,2014,Sep
ORD-002987,2017-12-18 22:58:59,West,AZ,Consumer,Technology,Machines,2,0.14,265.45,31.26,2017-12-18 22:58:59,0.11776229045017896,2017,Dec
ORD-002988,2016-08-06 12:25:05,South,NC,Consumer,Office Supplies,Paper,4,0.14,1217.33,139.55,2016-08-06 12:25:05,0.11463612989082667,2016,Aug
ORD-002989,2017-10-24 05:34:34,Central,WI,Consumer,Technology,Copiers,3,0.2,561.99,147.92,2017-10-24 05:34:34,0.26320753038310285,2017,Oct
ORD-002990,2017-09-30 11:02:58,Central,IL,Consumer,Office Supplies,Accessories,5,0.02,1237.89,149.77,2017-09-30 11:02:58,0.12098813303282198,2017,Sep
ORD-002991,2018-05-18 22:51:50,Central,OH,Consumer,Office Supplies,Paper,4,0.25,2136.14,304.98,2018-05-18 22:51:50,0.14277154119112045,2018,May
ORD-002992,2016-02-03 04:07:58,East,NY,Consumer,Furniture,Bookcases,3,0.22,20.0,33.54,2016-02-03 04:07:58,1.677,2016,Feb
ORD-002993,2016-05-13 08:52:46,West,CO,Consumer,Office Supplies,Accessories,4,0.1,921.61,117.79,2016-05-13 08:52:46,0.12780894304532286,2016,May
ORD-002994,2018-01-12 01:50:32,West,AZ,Consumer,Office Supplies,Accessories,5,0.08,805.22,24.66,2018-01-12 01:50:32,0.030625170760785872,2018,Jan
ORD-002995,2018-10-11 08:48:43,South,TX,Consumer,Technology,Machines,7,0.23,46.67,69.99,2018-10-11 08:48:43,1.499678594386115,2018,Oct
ORD-002996,2018-04-09 05:53:18,South,NC,Consumer,Technology,Copiers,5,0.03,860.01,161.24,2018-04-09 05:53:18,0.187486192021023,2018,Apr
ORD-002997,2014-06-26 10:56:22,Central,WI,Home Office,Office Supplies,Binders,3,0.22,999.62,50.65,2014-06-26 10:56:22,0.05066925431664032,2014,Jun
ORD-002998,2018-01-20 03:00:28,East,MD,Corporate,Furniture,Bookcases,6,0.04,2280.86,304.69,2018-01-20 03:00:28,0.1335855773699394,2018,Jan
ORD-002999,2014-04-12 17:18:00,South,FL,Home Office,Furniture,Tables,6,0.24,1713.07,111.81,2014-04-12 17:18:00,0.06526878644772251,2014,Apr
ORD-003000,2016-03-31 18:36:43,Central,IL,Consumer,Furniture,Tables,5,0.17,1492.05,67.87,2016-03-31 18:36:43,0.04548775175094669,2016,Mar
ORD-003001,2015-12-25 12:31:24,Central,OH,Home Office,Furniture,Chairs,6,0.22,1699.5,217.49,2015-12-25 12:31:24,0.12797293321565167,2015,Dec
ORD-003002,2015-11-13 03:39:10,South,GA,Corporate,Furniture,Tables,4,0.1,150.77,-53.89,2015-11-13 03:39:10,-0.3574318498375008,2015,Nov
ORD-003003,2017-12-28 13:13:51,East,VA,Corporate,Office Supplies,Storage,6,0.18,40.0,25.79,2017-12-28 13:13:51,0.6447499999999999,2017,Dec
ORD-003004,2016-05-20 04:55:21,South,TX,Consumer,Technology,Phones,1,0.18,6.67,79.22,2016-05-20 04:55:21,11.877061469265367,2016,May
ORD-003005,2017-04-29 22:57:34,West,AZ,Corporate,Furniture,Bookcases,3,0.01,278.81,81.67,2017-04-29 22:57:34,0.29292349628779457,2017,Apr
ORD-003006,2015-10-01 06:24:36,West,CO,Consumer,Office Supplies,Paper,3,0.07,20.0,-12.47,2015-10-01 06:24:36,-0.6235,2015,Oct
ORD-003007,2017-08-02 14:03:17,East,MD,Consumer,Office Supplies,Binders,6,0.05,1846.54,114.44,2017-08-02 14:03:17,0.06197537015174326,2017,Aug
ORD-003008,2015-01-06 10:38:35,South,NC,Consumer,Office Supplies,Accessories,4,0.08,26.67,25.17,2015-01-06 10:38:35,0.9437570303712036,2015,Jan
ORD-003009,2017-08-27 23:39:22,Central,OH,Consumer,Office Supplies,Binders,4,0.2,1350.68,139.38,2017-08-27 23:39:22,0.10319246601711729,2017,Aug
ORD-003010,2015-08-05 22:11:37,Central,IN,Consumer,Technology,Copiers,4,0.17,1186.01,96.12,2015-08-05 22:11:37,0.08104484785119856,2015,Aug
ORD-003011,2016-06-20 07:25:29,Central,IL,Consumer,Technology,Copiers,3,0.16,20.0,5.39,2016-06-20 07:25:29,0.26949999999999996,2016,Jun
ORD-003012,2016-06-17 14:36:37,South,FL,Home Office,Furniture,Furnishings,1,0.05,369.24,49.2,2016-06-17 14:36:37,0.13324666883327918,2016,Jun
ORD-003013,2018-04-21 08:04:11,East,VA,Consumer,Office Supplies,Accessories,4,0.15,26.67,-91.59,2018-04-21 08:04:11,-3.434195725534308,2018,Apr
ORD-003014,2016-12-13 06:38:54,Central,IN,Corporate,Technology,Machines,3,0.23,1005.62,165.71,2016-12-13 06:38:54,0.16478391440106602,2016,Dec
ORD-003015,2018-04-09 23:10:51,East,NY,Home Office,Technology,Accessories,7,0.2,554.5,109.27,2018-04-09 23:10:51,0.19706041478809738,2018,Apr
ORD-003016,2018-12-01 03:49:48,West,CO,Consumer,Technology,Accessories,2,0.11,46.31,2.77,2018-12-01 03:49:48,0.059814294968689265,2018,Dec
ORD-003017,2014-09-03 22:09:17,Central,MI,Consumer,Office Supplies,Storage,1,0.21,527.22,56.0,2014-09-03 22:09:17,0.10621751830355448,2014,Sep
ORD-003018,2017-05-29 08:49:02,West,WA,Consumer,Office Supplies,Binders,6,0.06,981.24,101.36,2017-05-29 08:49:02,0.10329786800375035,2017,May
ORD-003019,2015-10-26 12:02:40,East,MA,Corporate,Furniture,Tables,5,0.16,1454.93,184.72,2015-10-26 12:02:40,0.12696143457073536,2015,Oct
ORD-003020,2018-01-22 06:32:54,East,MD,Consumer,Office Supplies,Accessories,1,0.24,195.99,63.98,2018-01-22 06:32:54,0.32644522679728555,2018,Jan
ORD-003021,2014-09-19 05:24:50,Central,MI,Consumer,Technology,Phones,1,0.09,187.94,148.22,2014-09-19 05:24:50,0.7886559540278812,2014,Sep
ORD-003022,2014-08-12 12:13:39,Central,IN,Consumer,Technology,Copiers,3,0.29,263.52,-4.21,2014-08-12 12:13:39,-0.015976017000607166,2014,Aug
ORD-003023,2018-04-09 05:45:51,West,CA,Home Office,Furniture,Bookcases,6,0.13,40.0,109.32,2018-04-09 05:45:51,2.7329999999999997,2018,Apr
ORD-003024,2016-03-12 17:35:56,Central,IN,Corporate,Technology,Copiers,4,0.12,1003.53,140.09,2016-03-12 17:35:56,0.13959722180702122,2016,Mar
ORD-003025,2015-08-13 12:57:10,Central,WI,Corporate,Office Supplies,Storage,2,0.1,648.78,139.59,2015-08-13 12:57:10,0.21515768056968465,2015,Aug
ORD-003026,2016-07-03 16:57:07,East,MA,Corporate,Furniture,Bookcases,2,0.07,820.21,11.68,2016-07-03 16:57:07,0.014240255544311822,2016,Jul
ORD-003027,2018-09-15 10:04:22,East,MA,Corporate,Technology,Phones,4,0.11,830.94,-63.34,2018-09-15 10:04:22,-0.07622692372493801,2018,Sep
ORD-003028,2014-06-21 23:11:44,Central,IN,Corporate,Technology,Phones,1,0.13,328.18,209.46,2014-06-21 23:11:44,0.6382473033091596,2014,Jun
ORD-003029,2014-12-22 05:54:40,East,PA,Corporate,Office Supplies,Storage,3,0.21,691.22,100.22,2014-12-22 05:54:40,0.14499001764995226,2014,Dec
ORD-003030,2015-08-18 12:14:31,West,WA,Consumer,Furniture,Tables,5,0.28,542.0,54.35,2015-08-18 12:14:31,0.10027675276752768,2015,Aug
ORD-003031,2016-08-18 13:37:01,South,NC,Corporate,Office Supplies,Storage,5,0.11,33.33,-52.44,2016-08-18 13:37:01,-1.5733573357335733,2016,Aug
ORD-003032,2014-02-12 02:36:22,South,TX,Consumer,Technology,Accessories,7,0.16,2354.31,312.36,2014-02-12 02:36:22,0.13267581584413268,2014,Feb
ORD-003033,2017-07-13 21:14:34,South,TX,Corporate,Office Supplies,Paper,4,0.28,1213.76,136.22,2017-07-13 21:14:34,0.11222976535723701,2017,Jul
ORD-003034,2018-01-02 01:09:40,Central,IN,Corporate,Furniture,Furnishings,3,0.2,393.94,168.23,2018-01-02 01:09:40,0.42704472762349593,2018,Jan
ORD-003035,2014-11-23 08:34:09,East,MD,Home Office,Furniture,Tables,4,0.17,1166.26,151.01,2014-11-23 08:34:09,0.12948227667929962,2014,Nov
ORD-003036,2014-01-22 23:43:42,South,TN,Corporate,Office Supplies,Paper,8,0.0,1306.47,127.24,2014-01-22 23:43:42,0.09739220954174224,2014,Jan
ORD-003037,2014-08-12 02:18:18,East,PA,Corporate,Technology,Copiers,1,0.13,315.64,74.82,2014-08-12 02:18:18,0.23704219997465467,2014,Aug
ORD-003038,2016-01-05 08:16:38,West,AZ,Consumer,Office Supplies,Binders,2,0.12,497.55,77.95,2016-01-05 08:16:38,0.1566676715907949,2016,Jan
ORD-003039,2015-08-16 04:31:46,West,WA,Corporate,Furniture,Chairs,3,0.09,670.04,25.23,2015-08-16 04:31:46,0.03765446838994687,2015,Aug
ORD-003040,2017-12-24 00:59:25,West,WA,Corporate,Furniture,Furnishings,3,0.15,320.29,-12.4,2017-12-24 00:59:25,-0.03871491460863592,2017,Dec
ORD-003041,2018-11-27 14:35:51,West,CA,Consumer,Office Supplies,Accessories,3,0.21,1030.05,203.61,2018-11-27 14:35:51,0.1976700160186399,2018,Nov
ORD-003042,2018-11-19 13:30:51,South,FL,Corporate,Furniture,Furnishings,1,0.16,6.67,-80.74,2018-11-19 13:30:51,-12.10494752623688,2018,Nov
ORD-003043,2016-02-02 04:31:59,East,MA,Consumer,Office Supplies,Binders,5,0.18,878.99,9.02,2016-02-02 04:31:59,0.010261777722158385,2016,Feb
ORD-003044,2015-12-28 04:24:21,South,FL,Consumer,Technology,Machines,3,0.22,20.0,8.77,2015-12-28 04:24:21,0.4385,2015,Dec
ORD-003045,2015-08-31 16:45:00,West,AZ,Home Office,Office Supplies,Storage,2,0.0,196.56,-111.7,2015-08-31 16:45:00,-0.5682743182743183,2015,Aug
ORD-003046,2017-07-29 15:24:45,Central,MO,Corporate,Technology,Machines,5,0.17,855.07,6.01,2017-07-29 15:24:45,0.007028664319880243,2017,Jul
ORD-003047,2015-11-06 14:09:55,South,FL,Corporate,Technology,Copiers,3,0.2,683.71,44.31,2015-11-06 14:09:55,0.06480817890626142,2015,Nov
ORD-003048,2017-11-13 12:16:09,South,TX,Home Office,Furniture,Tables,6,0.11,1933.79,154.09,2017-11-13 12:16:09,0.07968290248682638,2017,Nov
ORD-003049,2018-12-22 01:57:01,East,PA,Consumer,Office Supplies,Paper,6,0.16,2032.3,232.36,2018-12-22 01:57:01,0.11433351375289082,2018,Dec
ORD-003050,2015-03-08 10:42:02,South,TN,Consumer,Technology,Accessories,6,0.2,1143.1,160.82,2015-03-08 10:42:02,0.14068760388417462,2015,Mar
ORD-003051,2014-06-17 19:10:08,Central,OH,Home Office,Technology,Copiers,4,0.19,1398.85,259.47,2014-06-17 19:10:08,0.18548807949387,2014,Jun
ORD-003052,2018-07-19 20:31:03,East,MA,Home Office,Furniture,Furnishings,1,0.17,100.54,111.67,2018-07-19 20:31:03,1.1107022080763875,2018,Jul
ORD-003053,2014-02-02 12:29:28,South,NC,Consumer,Furniture,Furnishings,1,0.18,29.04,6.17,2014-02-02 12:29:28,0.212465564738292,2014,Feb
ORD-003054,2017-11-26 10:47:29,Central,MI,Consumer,Furniture,Bookcases,6,0.23,40.0,117.07,2017-11-26 10:47:29,2.9267499999999997,2017,Nov
ORD-003055,2016-09-30 20:11:11,Central,MI,Corporate,Furniture,Tables,2,0.09,1089.22,8.21,2016-09-30 20:11:11,0.0075375039018747364,2016,Sep
ORD-003056,2014-12-06 02:54:25,South,TN,Consumer,Office Supplies,Storage,6,0.21,2503.92,400.85,2014-12-06 02:54:25,0.16008898047860953,2014,Dec
ORD-003057,2017-06-11 01:53:32,Central,IN,Corporate,Furniture,Bookcases,4,0.11,613.69,,2017-06-11 01:53:32,,2017,Jun
ORD-003058,2018-03-29 12:48:19,West,CA,Corporate,Technology,Machines,1,0.23,253.89,-108.56,2018-03-29 12:48:19,-0.42758675016739534,2018,Mar
ORD-003059,2014-08-01 15:37:07,East,PA,Consumer,Furniture,Tables,6,0.06,1486.16,177.11,2014-08-01 15:37:07,0.11917290197556119,2014,Aug
ORD-003060,2016-02-06 12:08:03,Central,MO,Corporate,Office Supplies,Accessories,5,0.1,478.31,-21.65,2016-02-06 12:08:03,-0.045263532018983504,2016,Feb
ORD-003061,2014-07-01 20:12:47,South,GA,Corporate,Technology,Machines,4,0.27,360.63,-42.18,2014-07-01 20:12:47,-0.11696198319607354,2014,Jul
ORD-003062,2014-05-17 13:51:44,West,WA,Consumer,Technology,Copiers,4,0.21,913.38,149.1,2014-05-17 13:51:44,0.16323983446101292,2014,May
ORD-003063,2017-01-12 16:11:03,South,FL,Home Office,Office Supplies,Paper,5,0.2,671.18,151.55,2017-01-12 16:11:03,0.2257963586519265,2017,Jan
ORD-003064,2015-10-14 10:02:59,South,NC,Corporate,Technology,Copiers,3,0.18,625.08,54.53,2015-10-14 10:02:59,0.08723683368528828,2015,Oct
ORD-003065,2018-05-21 22:27:07,South,FL,Corporate,Office Supplies,Paper,3,0.15,764.74,187.67,2018-05-21 22:27:07,0.24540366660564372,2018,May
ORD-003066,2015-08-30 17:01:49,East,NY,Home Office,Technology,Machines,4,0.11,26.67,194.05,2015-08-30 17:01:49,7.275965504311961,2015,Aug
ORD-003067,2015-08-25 01:06:55,West,WA,Home Office,Office Supplies,Accessories,1,0.26,130.26,-33.54,2015-08-25 01:06:55,-0.2574850299401198,2015,Aug
ORD-003068,2014-03-31 08:23:22,Central,OH,Consumer,Office Supplies,Storage,3,0.21,294.88,-45.44,2014-03-31 08:23:22,-0.1540965816603364,2014,Mar
ORD-003069,2016-02-03 12:28:14,East,MD,Corporate,Office Supplies,Paper,2,0.12,623.23,130.71,2016-02-03 12:28:14,0.2097299552332205,2016,Feb
ORD-003070,2015-12-16 04:35:46,South,NC,Home Office,Office Supplies,Binders,5,0.21,1480.07,311.2,2015-12-16 04:35:46,0.2102603255251441,2015,Dec
ORD-003071,2014-05-12 20:50:38,Central,IL,Consumer,Office Supplies,Paper,2,0.33,936.98,31.74,2014-05-12 20:50:38,0.033874789216418705,2014,May
ORD-003072,2018-10-18 04:07:47,West,WA,Consumer,Office Supplies,Binders,4,0.18,26.67,-15.89,2018-10-18 04:07:47,-0.5958005249343832,2018,Oct
ORD-003073,2018-05-13 03:11:00,East,PA,Corporate,Technology,Phones,2,0.14,915.4,-8.33,2018-05-13 03:11:00,-0.009099847061393926,2018,May
ORD-003074,2016-04-02 21:23:46,West,WA,Corporate,Office Supplies,Storage,4,0.16,245.89,,2016-04-02 21:23:46,,2016,Apr
ORD-003075,2014-07-14 12:07:09,West,AZ,Consumer,Technology,Phones,2,0.17,234.85,129.13,2014-07-14 12:07:09,0.5498403236108154,2014,Jul
ORD-003076,2016-12-23 04:15:09,Central,OH,Corporate,Furniture,Tables,5,0.16,450.81,84.63,2016-12-23 04:15:09,0.18772875490783256,2016,Dec
ORD-003077,2015-10-24 17:27:20,South,TX,Consumer,Office Supplies,Storage,6,0.17,40.0,-48.99,2015-10-24 17:27:20,-1.22475,2015,Oct
ORD-003078,2014-09-28 22:51:45,Central,IL,Home Office,Furniture,Chairs,1,0.15,253.36,-161.35,2014-09-28 22:51:45,-0.6368408588569624,2014,Sep
ORD-003079,2014-11-06 20:12:38,Central,IL,Consumer,Technology,Copiers,4,0.05,642.7,174.54,2014-11-06 20:12:38,0.2715730511902909,2014,Nov
ORD-003080,2015-02-05 13:08:00,South,NC,Consumer,Technology,Accessories,3,0.2,371.59,110.4,2015-02-05 13:08:00,0.29710164428536834,2015,Feb
ORD-003081,2015-11-17 19:47:34,South,GA,Corporate,Office Supplies,Paper,1,0.2,115.43,63.82,2015-11-17 19:47:34,0.5528891969158797,2015,Nov
ORD-003082,2016-11-13 03:24:26,East,MA,Consumer,Office Supplies,Accessories,1,0.32,281.5,-57.88,2016-11-13 03:24:26,-0.20561278863232682,2016,Nov
ORD-003083,2018-08-30 17:34:49,West,CA,Consumer,Technology,Copiers,3,0.25,1539.81,163.36,2018-08-30 17:34:49,0.10609101122865809,2018,Aug
ORD-003084,2016-01-23 05:41:43,East,MD,Consumer,Furniture,Furnishings,5,0.17,1923.6,77.8,2016-01-23 05:41:43,0.0404449989602828,2016,Jan
ORD-003085,2017-05-19 03:22:45,West,AZ,Corporate,Technology,Machines,4,0.11,851.5,143.09,2017-05-19 03:22:45,0.1680446271285966,2017,May
ORD-003086,2017-05-05 03:33:17,South,TX,Consumer,Furniture,Chairs,2,0.24,525.3,42.56,2017-05-05 03:33:17,0.08102036931277366,2017,May
ORD-003087,2015-03-24 02:18:31,Central,IL,Corporate,Office Supplies,Binders,5,0.3,1577.05,109.24,2015-03-24 02:18:31,0.06926857106623126,2015,Mar
ORD-003088,2015-08-20 01:13:42,Central,IN,Consumer,Technology,Copiers,2,0.06,638.1,187.44,2015-08-20 01:13:42,0.2937470615890926,2015,Aug
ORD-003089,2018-07-15 13:13:57,Central,OH,Corporate,Furniture,Tables,4,0.02,1312.14,-1.83,2018-07-15 13:13:57,-0.0013946682518633682,2018,Jul
ORD-003090,2018-11-24 23:54:49,South,TX,Consumer,Technology,Accessories,3,0.05,1029.6,219.95,2018-11-24 23:54:49,0.21362665112665113,2018,Nov
ORD-003091,2016-10-31 14:46:25,Central,WI,Corporate,Office Supplies,Storage,5,0.17,1937.49,159.53,2016-10-31 14:46:25,0.08233848948897801,2016,Oct
ORD-003092,2014-06-10 01:10:00,South,NC,Consumer,Office Supplies,Paper,4,0.08,26.67,-20.68,2014-06-10 01:10:00,-0.7754030746156729,2014,Jun
ORD-003093,2016-11-21 20:47:45,South,TN,Consumer,Furniture,Tables,5,0.05,485.71,-139.74,2016-11-21 20:47:45,-0.28770253855181077,2016,Nov
ORD-003094,2015-08-06 15:02:17,East,MA,Corporate,Technology,Phones,3,0.2,959.57,296.63,2015-08-06 15:02:17,0.3091280469376908,2015,Aug
ORD-003095,2015-10-12 23:22:04,East,NY,Corporate,Technology,Machines,4,0.2,965.47,62.68,2015-10-12 23:22:04,0.0649217479569536,2015,Oct
ORD-003096,2017-08-03 17:24:14,South,NC,Consumer,Furniture,Bookcases,6,0.31,2654.57,15.89,2017-08-03 17:24:14,0.005985903555001375,2017,Aug
ORD-003097,2014-12-29 15:38:24,South,TX,Corporate,Technology,Machines,4,0.13,437.02,22.48,2014-12-29 15:38:24,0.05143929339618324,2014,Dec
ORD-003098,2018-02-09 15:54:33,South,TN,Corporate,Office Supplies,Paper,3,0.09,50.31,39.68,2018-02-09 15:54:33,0.7887099980123236,2018,Feb
ORD-003099,2018-01-04 23:25:42,East,MA,Consumer,Office Supplies,Storage,4,0.1,684.4,212.7,2018-01-04 23:25:42,0.31078316773816483,2018,Jan
ORD-003100,2016-06-15 01:42:43,Central,MI,Consumer,Furniture,Furnishings,2,0.1,37.14,-1.54,2016-06-15 01:42:43,-0.04146472805600431,2016,Jun
