Order ID,Order Date,Region,State,Segment,Category,Sub-Category,Quantity,Discount,Sales,Profit
ORD-002950,2018-11-24 08:19:12,Central,MI,Corporate,Furniture,Furnishings,8,0.24,53.33,-102.79
ORD-002951,2014-11-20 08:47:11,South,TN,Home Office,Office Supplies,Paper,5,0.2,611.63,34.05
ORD-002952,2017-07-15 07:38:40,West,CA,Consumer,Furniture,Furnishings,2,0.15,688.64,0.89
ORD-002953,2014-04-21 00:00:00,South,GA,Corporate,Office Supplies,Binders,5,0.22,339.5,-216.3
ORD-002954,2016-04-22 10:07:24,East,MA,Corporate,Furniture,Chairs,4,0.17,1622.76,215.31
ORD-002955,2018-02-14 01:57:05,East,MD,Corporate,Technology,Copiers,4,0.07,26.67,235.38
ORD-002956,2014-11-02 15:24:58,Central,WI,Consumer,Furniture,Furnishings,4,0.0,1696.81,166.04
ORD-002957,2016-01-12 16:11:17,East,NY,Home Office,Office Supplies,Paper,2,0.1,215.84,124.08
ORD-002958,2018-05-18 15:32:58,south,TN,Consumer,Technology,Copiers,4,0.16,428.75,-55.93
ORD-002959,2017-06-15 12:42:10,Central,MI,Consumer,Technology,Phones,1,0.1,6.67,-81.24
ORD-002960,2015-10-19 22:46:56,Central,MI,Corporate,Technology,Machines,6,0.21,1353.64,116.09
ORD-002961,2018-11-22 15:20:16,East,NY,Corporate,Furniture,Furnishings,3,0.25,20.0,122.45
ORD-002962,2015-07-26 04:42:18,East,NY,Consumer,Technology,Machines,1,0.16,129.59,111.45
ORD-002963,2017-10-23 05:22:34,Central,WI,Home Office,Furniture,Tables,2,0.18,442.86,-55.72
ORD-002964,2014-02-02 05:50:46,East,MD,Consumer,Technology,Accessories,6,0.13,1988.52,404.79
ORD-002965,2017-07-14 01:52:47,Central,MO,Consumer,Technology,Copiers,5,0.21,912.92,156.49
ORD-002966,2018-06-16 06:37:59,South,NC,Home Office,Office Supplies,Storage,1,0.1,376.66,69.82
ORD-002967,2018-10-16 08:13:43,Central,WI,Consumer,Technology,Phones,7,0.12,46.67,-35.12
ORD-002968,2016-04-02 16:46:25,East,VA,Corporate,Furniture,Tables,4,0.13,145.52,-133.33
ORD-002969,2015-10-15 01:51:48,East,NY,Consumer,Technology,Copiers,3,0.17,74.06,-30.22
ORD-002970,2017-05-03 20:00:46,Central,IN,Corporate,Office Supplies,Accessories,2,0.22,818.37,-68.71
ORD-002971,2017-05-30 23:49:53,Central,IL,Consumer,Technology,Copiers,2,0.24,454.86,49.28
ORD-002972,2015-12-25 08:13:00,South,NC,Consumer,Furniture,Tables,4,0.11,695.0,-17.16
ORD-002973,2017-09-03 00:20:55,South,NC,Corporate,Furniture,Furnishings,5,0.16,859.63,-10.23
ORD-002974,2018-11-17 20:21:20,South,GA,Home Office,Technology,Accessories,2,0.04,640.53,231.13
ORD-002975,2017-12-28 12:32:17,Central,MO,Consumer,Technology,Copiers,3,0.2,229.04,93.24
ORD-002976,2014-11-25 04:21:43,West,AZ,Home Office,Furniture,Chairs,4,0.23,66.07,46.16
ORD-002977,2014-05-16 06:28:33,West,WA,Consumer,Furniture,Tables,3,0.27,874.92,-161.21
ORD-002978,2018-05-05 11:11:16,Central,MO,Consumer,Office Supplies,Binders,4,0.16,923.97,40.44
ORD-002979,2018-07-07 02:46:20,Central, MI ,Consumer,Furniture,Furnishings,2,0.2,264.65,36.36
ORD-002980,2017-02-16 09:15:10,Central,IL,Consumer,Furniture,Furnishings,4,0.08,1036.8,30.2
ORD-002981,2017-06-26 02:39:11,Central,OH,Home Office,Furniture,Bookcases,4,0.18,1402.75,-39.22
ORD-002982,2018-01-22 23:21:25,South,NC,Consumer,Technology,Copiers,4,0.07,1542.29,155.7
ORD-002983,2018-11-03 16:48:41,West,CO,Home Office,Office Supplies,Accessories,3,0.1,1405.79,246.52
ORD-002984,2016-03-13 00:55:25,West,CO,Home Office,Technology,Phones,4,0.11,219.45,18.39
ORD-002985,2015-07-03 09:27:29,West,CO,Consumer,Furniture,Chairs,2,0.24,88.23,-37.35
ORD-002986,2014-09-04 06:02:50,East,PA,Consumer,Furniture,Furnishings,3,0.08,1129.61,128.51
ORD-002987,2017-12-18 22:58:59,West,AZ,Consumer,Technology,Machines,2,0.14,265.45,31.26
ORD-002988,2016-08-06 12:25:05,South,NC,Consumer,Office Supplies,Paper,4,0.14,1217.33,139.55
ORD-002989,2017-10-24 05:34:34,Central,WI,Consumer,Technology,Copiers,3,0.2,561.99,147.92
ORD-002990,2017-09-30 11:02:58,Central,IL,Consumer,Office Supplies,Accessories,5,0.02,1237.89,149.77
ORD-002991,2018-05-18 22:51:50,Central,OH,Consumer,Office Supplies,Paper,4,0.25,2136.14,304.98
ORD-002992,2016-02-03 04:07:58,East,NY,Consumer,Furniture,Bookcases,3,0.22,20.0,33.54
ORD-002993,2016-05-13 08:52:46,West,CO,Consumer,Office Supplies,Accessories,4,0.1,921.61,117.79
ORD-002994,2018-01-12 01:50:32,West,AZ,Consumer,Office Supplies,Accessories,5,0.08,805.22,24.66
ORD-002995,2018-10-11 08:48:43,South,TX,Consumer,Technology,Machines,7,0.23,46.67,69.99
ORD-002996,2018-04-09 05:53:18,South,NC,Consumer,Technology,Copiers,5,0.03,860.01,161.24
ORD-002997,2014-06-26 10:56:22,Central,WI,Home Office,Office Supplies,Binders,3,0.22,999.62,50.65
ORD-002998,2018-01-20 03:00:28,East,MD,Corporate,Furniture,Bookcases,6,0.04,2280.86,304.69
ORD-002999,2014-04-12 17:18:00,South,FL,Home Office,Furniture,Tables,6,0.24,1713.07,111.81
ORD-003000,2016-03-31 18:36:43,Central,IL,Consumer,Furniture,Tables,5,0.17,1492.05,67.87
ORD-003001,2015-12-25 12:31:24,Central,OH,Home Office,Furniture,Chairs,6,0.22,1699.5,217.49
ORD-003002,2015-11-13 03:39:10,South,GA,Corporate,Furniture,Tables,4,0.1,150.77,-53.89
ORD-003003,2017-12-28 13:13:51,East,VA,Corporate,Office Supplies,Storage,6,0.18,40.0,25.79
ORD-003004,2016-05-20 04:55:21,South,TX,Consumer,Technology,Phones,1,0.18,6.67,79.22
ORD-003005,2017-04-29 22:57:34,west,AZ,Corporate,Furniture,Bookcases,3,0.01,278.81,81.67
ORD-003006,2015-10-01 06:24:36,West,CO,Consumer,Office Supplies,Paper,3,0.07,20.0,-12.47
ORD-003007,2017-08-02 14:03:17,East,MD,Consumer,Office Supplies,Binders,6,0.05,1846.54,114.44
ORD-003008,2015-01-06 10:38:35,south,NC,Consumer,Office Supplies,Accessories,4,0.08,26.67,25.17
ORD-003009,2017-08-27 23:39:22,Central,OH,Consumer,Office Supplies,Binders,4,0.2,1350.68,139.38
ORD-003010,2015-08-05 22:11:37,Central,IN,Consumer,Technology,Copiers,4,0.17,1186.01,96.12
ORD-003011,2016-06-20 07:25:29,Central,IL,Consumer,Technology,Copiers,3,0.16,20.0,5.39
ORD-003012,2016-06-17 14:36:37,South,FL,Home Office,Furniture,Furnishings,1,0.05,369.24,49.2
ORD-003013,2018-04-21 08:04:11,East,VA,Consumer,Office Supplies,Accessories,4,0.15,26.67,-91.59
ORD-003014,2016-12-13 06:38:54,Central,IN,Corporate,Technology,Machines,3,0.23,1005.62,165.71
ORD-003015,2018-04-09 23:10:51,East,NY,Home Office,Technology,Accessories,7,0.2,554.5,109.27
ORD-003016,2018-12-01 03:49:48,West,CO,Consumer,Technology,Accessories,2,0.11,46.31,2.77
ORD-003017,2014-09-03 22:09:17,Central,MI,Consumer,Office Supplies,Storage,1,0.21,527.22,56.0
ORD-003018,2017-05-29 08:49:02,West,WA,Consumer,Office Supplies,Binders,6,0.06,981.24,101.36
ORD-003019,2015-10-26 12:02:40,East,MA,Corporate,Furniture,Tables,5,0.16,1454.93,184.72
ORD-003020,2018-01-22 06:32:54,East,MD,Consumer,Office Supplies,Accessories,1,0.24,195.99,63.98
ORD-003021,2014-09-19 05:24:50,Central,MI,Consumer,Technology,Phones,1,0.09,187.94,148.22
ORD-003022,2014-08-12 12:13:39,Central,IN,Consumer,Technology,Copiers,3,0.29,263.52,-4.21
ORD-003023,2018-04-09 05:45:51,West,CA,Home Office,Furniture,Bookcases,6,0.13,40.0,109.32
ORD-003024,2016-03-12 17:35:56,Central,IN,Corporate,Technology,Copiers,4,0.12,1003.53,140.09
ORD-003025,2015-08-13 12:57:10,Central,WI,Corporate,Office Supplies,Storage,2,0.1,648.78,139.59
ORD-003026,2016-07-03 16:57:07,East,MA,Corporate,Furniture,Bookcases,2,0.07,820.21,11.68
ORD-003027,2018-09-15 10:04:22,East,MA,Corporate,Technology,Phones,4,0.11,830.94,-63.34
ORD-003028,2014-06-21 23:11:44,Central,IN,Corporate,Technology,Phones,1,0.13,328.18,209.46
ORD-003029,2014-12-22 05:54:40,East,PA,Corporate,Office Supplies,Storage,3,0.21,691.22,100.22
ORD-003030,2015-08-18 12:14:31,West,WA,Consumer,Furniture,Tables,5,0.28,542.0,54.35
ORD-003031,2016-08-18 13:37:01,South,NC,Corporate,Office Supplies,Storage,5,0.11,33.33,-52.44
ORD-003032,2014-02-12 02:36:22,South,TX,Consumer,Technology,Accessories,7,0.16,2354.31,312.36
ORD-003033,2017-07-13 21:14:34,South,TX,Corporate,Office Supplies,Paper,4,0.28,1213.76,136.22
ORD-003034,2018-01-02 01:09:40,Central,IN,Corporate,Furniture,Furnishings,3,0.2,393.94,168.23
ORD-003035,2014-11-23 08:34:09,East,MD,Home Office,Furniture,Tables,4,0.17,1166.26,151.01
ORD-003036,2014-01-22 23:43:42,South,TN,Corporate,Office Supplies,Paper,8,0.0,1306.47,127.24
ORD-003037,2014-08-12 02:18:18,East,PA,Corporate,Technology,Copiers,1,0.13,315.64,74.82
ORD-003038,2016-01-05 08:16:38,West,AZ,Consumer,Office Supplies,Binders,2,0.12,497.55,77.95
ORD-003039,2015-08-16 04:31:46,West,WA,Corporate,Furniture,Chairs,3,0.09,670.04,25.23
ORD-003040,2017-12-24 00:59:25,West,WA,Corporate,Furniture,Furnishings,3,0.15,320.29,-12.4
ORD-003041,2018-11-27 14:35:51,West,CA,Consumer,Office Supplies,Accessories,3,0.21,1030.05,203.61
ORD-003042,2018-11-19 13:30:51,South,FL,Corporate,Furniture,Furnishings,1,0.16,6.67,-80.74
ORD-003043,2016-02-02 04:31:59,East,MA,Consumer,Office Supplies,Binders,5,0.18,878.99,9.02
ORD-003044,2015-12-28 04:24:21,South,FL,Consumer,Technology,Machines,3,0.22,20.0,8.77
ORD-003045,2015-08-31 16:45:00,West,AZ,Home Office,Office Supplies,Storage,2,0.0,196.56,-111.7
ORD-003046,2017-07-29 15:24:45,Central,MO,Corporate,Technology,Machines,5,0.17,855.07,6.01
ORD-003047,2015-11-06 14:09:55,South,FL,Corporate,Technology,Copiers,3,0.2,683.71,44.31
ORD-003048,2017-11-13 12:16:09,South,TX,Home Office,Furniture,Tables,6,0.11,1933.79,154.09
ORD-003049,2018-12-22 01:57:01,East,PA,Consumer,Office Supplies,Paper,6,0.16,2032.3,232.36
ORD-003050,2015-03-08 10:42:02,South,TN,Consumer,Technology,Accessories,6,0.2,1143.1,160.82
ORD-003051,2014-06-17 19:10:08,Central,OH,Home Office,Technology,Copiers,4,0.19,1398.85,259.47
ORD-003052,2018-07-19 20:31:03,East,MA,Home Office,Furniture,Furnishings,1,0.17,100.54,111.67
ORD-003053,2014-02-02 12:29:28,South,NC,Consumer,Furniture,Furnishings,1,0.18,29.04,6.17
ORD-003054,2017-11-26 10:47:29,Central,MI,Consumer,Furniture,Bookcases,6,0.23,40.0,117.07
ORD-003055,2016-09-30 20:11:11,Central,MI,Corporate,Furniture,Tables,2,0.09,1089.22,8.21
ORD-003056,2014-12-06 02:54:25,South,TN,Consumer,Office Supplies,Storage,6,0.21,2503.92,400.85
ORD-003057,2017-06-11 01:53:32,Central,IN,Corporate,Furniture,Bookcases,4,0.11,613.69,
ORD-003058,2018-03-29 12:48:19,West,CA,Corporate,Technology,Machines,1,0.23,253.89,-108.56
ORD-003059,2014-08-01 15:37:07,East,PA,Consumer,Furniture,Tables,6,0.06,1486.16,177.11
ORD-003060,2016-02-06 12:08:03,Central,MO,Corporate,Office Supplies,Accessories,5,0.1,478.31,-21.65
ORD-003061,2014-07-01 20:12:47,South,GA,Corporate,Technology,Machines,4,0.27,360.63,-42.18
ORD-003062,2014-05-17 13:51:44,West,WA,Consumer,Technology,Copiers,4,0.21,913.38,149.1
ORD-003063,2017-01-12 16:11:03,South,FL,Home Office,Office Supplies,Paper,5,0.2,671.18,151.55
ORD-003064,2015-10-14 10:02:59,South,NC,Corporate,Technology,Copiers,3,0.18,625.08,54.53
ORD-003065,2018-05-21 22:27:07,South,FL,Corporate,Office Supplies,Paper,3,0.15,764.74,187.67
ORD-003066,2015-08-30 17:01:49,East,NY,Home Office,Technology,Machines,4,0.11,26.67,194.05
ORD-003067,2015-08-25 01:06:55,West,WA,Home Office,Office Supplies,Accessories,1,0.26,130.26,-33.54
ORD-003068,2014-03-31 08:23:22,Central,OH,Consumer,Office Supplies,Storage,3,0.21,294.88,-45.44
ORD-003069,2016-02-03 12:28:14,East,MD,Corporate,Office Supplies,Paper,2,0.12,623.23,130.71
ORD-003070,2015-12-16 04:35:46,South,NC,Home Office,Office Supplies,Binders,5,0.21,1480.07,311.2
ORD-003071,2014-05-12 20:50:38,Central,IL,Consumer,Office Supplies,Paper,2,0.33,936.98,31.74
ORD-003072,2018-10-18 04:07:47,West,WA,Consumer,Office Supplies,Binders,4,0.18,26.67,-15.89
ORD-003073,2018-05-13 03:11:00,East,PA,Corporate,Technology,Phones,2,0.14,915.4,-8.33
ORD-003074,2016-04-02 21:23:46,West,WA,Corporate,Office Supplies,Storage,4,0.16,245.89,
ORD-003075,2014-07-14 12:07:09,West,AZ,Consumer,Technology,Phones,2,0.17,234.85,129.13
ORD-003076,2016-12-23 04:15:09,Central,OH,Corporate,Furniture,Tables,5,0.16,450.81,84.63
ORD-003077,2015-10-24 17:27:20,South,TX,Consumer,Office Supplies,Storage,6,0.17,40.0,-48.99
ORD-003078,2014-09-28 22:51:45,Central,IL,Home Office,Furniture,Chairs,1,0.15,253.36,-161.35
ORD-003079,2014-11-06 20:12:38,Central,IL,Consumer,Technology,Copiers,4,0.05,642.7,174.54
ORD-003080,2015-02-05 13:08:00,South, NC ,Consumer,Technology,Accessories,3,0.2,371.59,110.4
ORD-003081,2015-11-17 19:47:34,South,GA,Corporate,Office Supplies,Paper,1,0.2,115.43,63.82
ORD-003082,2016-11-13 03:24:26,East,MA,Consumer,Office Supplies,Accessories,1,0.32,281.5,-57.88
ORD-003083,2018-08-30 17:34:49,West,CA,Consumer,Technology,Copiers,3,0.25,1539.81,163.36
ORD-003084,2016-01-23 05:41:43,East,MD,Consumer,Furniture,Furnishings,5,0.17,1923.6,77.8
ORD-003085,2017-05-19 03:22:45,West,AZ,Corporate,Technology,Machines,4,0.11,851.5,143.09
ORD-003086,2017-05-05 03:33:17,South,TX,Consumer,Furniture,Chairs,2,0.24,525.3,42.56
ORD-003087,2015-03-24 02:18:31,Central,IL,Corporate,Office Supplies,Binders,5,0.3,1577.05,109.24
ORD-003088,2015-08-20 01:13:42,Central,IN,Consumer,Technology,Copiers,2,0.06,638.1,187.44
ORD-003089,2018-07-15 13:13:57,Central,OH,Corporate,Furniture,Tables,4,0.02,1312.14,-1.83
ORD-003090,2018-11-24 23:54:49,South,TX,Consumer,Technology,Accessories,3,0.05,1029.6,219.95
ORD-003091,2016-10-31 14:46:25,Central,WI,Corporate,Office Supplies,Storage,5,0.17,1937.49,159.53
ORD-003092,2014-06-10 01:10:00,South,NC,Consumer,Office Supplies,Paper,4,0.08,26.67,-20.68
ORD-003093,2016-11-21 20:47:45,South,TN,Consumer,Furniture,Tables,5,0.05,485.71,-139.74
ORD-003094,2015-08-06 15:02:17,East,MA,Corporate,Technology,Phones,3,0.2,959.57,296.63
ORD-003095,2015-10-12 23:22:04,East,NY,Corporate,Technology,Machines,4,0.2,965.47,62.68
ORD-003096,2017-08-03 17:24:14,South,NC,Consumer,Furniture,Bookcases,6,0.31,2654.57,15.89
ORD-003097,2014-12-29 15:38:24,South,TX,Corporate,Technology,Machines,4,0.13,437.02,22.48
ORD-003098,2018-02-09 15:54:33,South,TN,Corporate,Office Supplies,Paper,3,0.09,50.31,39.68
ORD-003099,2018-01-04 23:25:42,East,MA,Consumer,Office Supplies,Storage,4,0.1,684.4,212.7
ORD-003100,2016-06-15 01:42:43,Central,MI,Consumer,Furniture,Furnishings,2,0.1,37.14,-1.54
ORD-003101,2018-06-06 07:13:54,East,MA,Consumer,Office Supplies,Storage,3,0.2,1011.75,-41.0
ORD-003102,2017-08-03 07:58:25,East,VA,Consumer,Office Supplies,Storage,7,0.29,334.22,-4.02
ORD-003103,2014-12-29 05:27:34,East,MA,Consumer,Furniture,Chairs,4,0.18,1076.58,75.34
ORD-003104,2014-04-25 05:36:47,West,CO,Consumer,Furniture,Furnishings,3,0.27,918.25,47.72
ORD-003105,2014-03-10 07:14:15,South,TN,Consumer,Office Supplies,Accessories,4,0.15,1142.46,178.93
ORD-003106,2014-05-13 08:50:44,West,AZ,Home Office,Furniture,Furnishings,2,0.16,533.89,-147.34
ORD-003107,2016-10-01 21:14:16,East,MA,Consumer,Office Supplies,Accessories,1,0.25,117.0,-45.36
ORD-003108,2015-03-13 11:39:58,Central,MO,Consumer,Office Supplies,Paper,1,0.08,173.87,-32.54
ORD-003109,2018-09-01 13:28:19,Central,IL,Corporate,Technology,Machines,1,0.19,179.56,-26.45
ORD-003110,2014-07-01 23:07:33,East,PA,Corporate,Technology,Copiers,3,0.0,145.9,42.46
ORD-003111,2015-09-05 20:30:49,South,GA,Consumer,Technology,Machines,3,0.17,74.94,-93.17
ORD-003112,2017-06-05 20:51:18,West,CA,Consumer,Office Supplies,Accessories,4,0.15,943.93,241.96
ORD-003113,2017-02-16 17:37:52,Central,MO,Consumer,Furniture,Bookcases,5,0.02,33.33,20.49
ORD-003114,2017-05-21 08:17:16,East,MA,Consumer,Furniture,Chairs,7,0.13,1180.89,-2.52
ORD-003115,2014-10-01 01:56:48,Central,IN,Home Office,Technology,Phones,3,0.13,944.36,126.02
ORD-003116,2018-04-16 04:55:01,East,MA,Consumer,Technology,Phones,1,0.23,94.24,-80.76
ORD-003117,2018-01-07 23:19:46,South,FL,Consumer,Furniture,Chairs,4,0.05,2350.56,114.11
ORD-003118,2017-04-05 16:04:55,Central,WI,Consumer,Technology,Copiers,5,0.22,33.33,136.65
ORD-003119,2016-11-15 09:36:29,West,CA,Corporate,Furniture,Bookcases,1,0.26,152.85,75.61
ORD-003120,2016-02-19 01:08:04,East,MA,Corporate,Office Supplies,Storage,2,0.2,702.53,-2.91
ORD-003121,2016-10-27 17:14:47,East,VA,Corporate,Furniture,Furnishings,2,0.04,85.97,54.76
ORD-003122,2014-01-12 03:28:46,West,AZ,Consumer,Office Supplies,Storage,2,0.25,783.86,104.7
ORD-003123,2016-06-09 12:59:26,West,CO,Consumer,Office Supplies,Paper,1,0.15,178.46,-216.79
ORD-003124,2014-10-25 13:41:35,East,MD,Corporate,Furniture,Tables,4,0.12,1522.58,214.8
ORD-003125,2017-06-14 16:12:14,South,GA,Consumer,Technology,Phones,8,0.0,2621.94,403.85
ORD-003126,2016-07-23 01:27:15,South,NC,Consumer,Technology,Phones,4,0.18,682.83,129.44
ORD-003127,2015-04-22 09:19:28,South,NC,Consumer,Office Supplies,Paper,5,0.18,1903.61,195.69
ORD-003128,2016-01-01 13:28:05,Central,IN,Consumer,Office Supplies,Accessories,1,0.22,499.54,46.73
ORD-003129,2018-05-11 12:03:15,East,NY,Consumer,Office Supplies,Storage,5,0.13,895.6,-35.03
ORD-003130,2016-06-24 23:11:44,South,TN,Corporate,Technology,Machines,4,0.14,1500.04,110.64
ORD-003131,2017-05-06 07:26:53,Central,OH,Consumer,Furniture,Chairs,2,0.23,260.36,112.15
ORD-003132,2015-01-23 21:27:56,East,MD,Corporate,Office Supplies,Accessories,1,0.25,259.89,12.09
ORD-003133,2016-09-06 04:32:36,South,GA,Consumer,Office Supplies,Binders,1,0.18,415.36,167.97
ORD-003134,2015-06-28 09:44:31,Central,IL,Consumer,Office Supplies,Accessories,1,0.08,310.34,136.45
ORD-003135,2018-10-15 08:38:52,West,CO,Consumer,Office Supplies,Binders,6,0.2,40.0,-43.2
ORD-003136,2017-08-28 00:40:44,Central,IL,Consumer,Technology,Phones,4,0.19,1542.83,176.6
ORD-003137,2017-01-10 05:22:02,Central,WI,Consumer,Technology,Accessories,5,0.09,1182.4,85.91
ORD-003138,2018-12-27 02:19:46,Central,IN,Home Office,Furniture,Bookcases,5,0.16,2945.58,214.51
ORD-003139,2018-09-11 10:23:00,Central,OH,Corporate,Office Supplies,Paper,6,0.13,896.37,127.39
ORD-003140,2018-11-13 13:24:14,Central,IL,Corporate,Furniture,Tables,5,0.32,1676.36,148.05
ORD-003141,2014-11-11 21:10:52,Central,IN,Consumer,Technology,Accessories,4,0.15,63.71,146.05
ORD-003142,2017-04-30 08:03:17,West,CA,Consumer,Furniture,Bookcases,5,0.2,287.61,-98.19
ORD-003143,2014-08-31 23:08:04,West,CA,Consumer,Furniture,Furnishings,2,0.18,690.16,-65.3
ORD-003144,2014-11-06 03:41:27,West,WA,Consumer,Technology,Machines,1,0.0,148.91,40.31
ORD-003145,2014-12-05 12:05:16,East,MA,Consumer,Office Supplies,Accessories,6,0.13,1006.58,106.82
ORD-003146,2015-02-04 23:20:47,Central,IL,Consumer,Office Supplies,Paper,1,0.13,231.53,-43.15
ORD-003147,2018-03-11 01:19:19,South,TN,Consumer,Furniture,Furnishings,4,0.15,270.79,83.53
ORD-003148,2017-11-01 16:08:18,West,WA,Home Office,Technology,Machines,2,0.21,13.33,74.13
ORD-003149,2017-01-07 07:32:26,East,NY,Consumer,Office Supplies,Accessories,7,0.23,3404.98,270.63
ORD-003150,2016-11-12 05:28:41,East,NY,Consumer,Technology,Copiers,9,0.27,813.49,7.3
ORD-003151,2018-12-19 09:30:27,Central,MO,Corporate,Technology,Accessories,4,0.18,2005.13,287.71
ORD-003152,2014-03-26 11:25:27,Central,OH,Consumer,Furniture,Bookcases,2,0.08,505.12,12.01
ORD-003153,2014-11-04 06:21:16,Central,MI,Consumer,Furniture,Tables,7,0.12,46.67,86.0
ORD-003154,2017-05-28 04:48:20,Central,IL,Consumer,Office Supplies,Storage,3,0.31,539.3,-50.38
ORD-003155,2016-10-23 17:27:08,Central,OH,Corporate,Office Supplies,Storage,5,0.13,1265.68,42.64
ORD-003156,2016-04-22 16:22:44,West,AZ,Home Office,Technology,Accessories,2,0.22,797.94,170.35
ORD-003157,2014-08-07 18:57:51,Central,IL,Consumer,Technology,Machines,3,0.31,848.36,96.29
ORD-003158,2015-12-11 05:29:41,Central,IL,Home Office,Furniture,Chairs,5,0.14,367.81,66.75
ORD-003159,2018-05-15 17:23:55,East,NY,Consumer,Furniture,Chairs,5,0.14,1755.22,98.95
ORD-003160,2015-08-26 10:13:20,East,PA,Consumer,Furniture,Chairs,1,0.07,71.9,140.22
ORD-003161,2018-03-25 09:20:57,Central,IN,Consumer,Office Supplies,Paper,2,0.22,382.38,126.29
ORD-003162,2018-06-19 16:12:02,South,NC,Consumer,Office Supplies,Accessories,1,0.11,164.17,-11.91
ORD-003163,2017-12-19 22:13:02,East,MD,Corporate,Technology,Accessories,7,0.2,46.67,-47.86
ORD-003164,2016-09-03 14:15:08,east,MD,Consumer,Office Supplies,Binders,1,0.16,468.41,-22.06
ORD-003165,2015-03-10 05:40:41,South,NC,Home Office,Office Supplies,Accessories,4,0.04,1199.2,145.34
ORD-003166,2018-11-15 18:11:55,South,TX,Home Office,Office Supplies,Storage,2,0.0,13.33,-28.27
ORD-003167,2016-03-26 21:40:56,Central,IL,Consumer,Technology,Machines,2,0.22,213.85,-84.25
ORD-003168,2015-12-28 08:38:00,Central,WI,Consumer,Furniture,Chairs,6,0.2,2367.3,253.03
ORD-003169,2018-04-26 13:48:37,South,FL,Home Office,Office Supplies,Paper,4,0.17,1838.92,307.32
ORD-003170,2018-06-20 11:52:08,Central,OH,Consumer,Technology,Copiers,5,0.16,162.67,114.16
ORD-003171,2017-03-05 15:17:56,Central,WI,Consumer,Furniture,Chairs,2,0.09,451.73,-0.34
ORD-003172,2016-05-11 07:37:53,South,TN,Consumer,Furniture,Furnishings,1,0.17,291.43,-56.89
ORD-003173,2014-06-22 00:56:47,Central,MO,Home Office,Furniture,Bookcases,4,0.0,443.3,29.53
ORD-003174,2015-04-30 18:35:59,East,VA,Consumer,Technology,Copiers,1,0.08,148.14,53.76
ORD-003175,2018-01-12 16:25:54,East,PA,Consumer,Office Supplies,Paper,1,0.36,166.54,-82.51
ORD-003176,2014-09-26 03:47:33,West,CO,Consumer,Furniture,Furnishings,5,0.24,722.43,24.28
ORD-003177,2015-11-30 00:01:24,East,MA,Consumer,Technology,Accessories,5,0.17,606.53,-11.36
ORD-003178,2017-08-19 14:11:36,East,VA,Corporate,Furniture,Tables,6,0.17,844.06,-61.52
ORD-003179,2014-07-22 08:46:20,East,NY,Corporate,Furniture,Tables,2,0.22,289.15,-21.11
ORD-003180,2014-06-01 02:05:28,South,NC,Consumer,Furniture,Tables,3,0.13,1292.54,95.47
ORD-003181,2016-04-02 05:13:48,Central,WI,Consumer,Furniture,Furnishings,3,0.11,1533.54,103.51
ORD-003182,2016-04-25 20:23:57,East,MA,Consumer,Technology,Machines,3,0.22,20.0,124.91
ORD-003183,2014-04-13 13:07:23,South,TX,Corporate,Technology,Accessories,1,0.09,136.09,-100.78
ORD-003184,2018-07-08 07:10:24,Central,IL,Consumer,Office Supplies,Storage,2,0.14,745.99,22.59
ORD-003185,2014-05-12 05:05:38,Central,WI,Home Office,Technology,Phones,2,0.19,13.33,-108.04
ORD-003186,2017-02-03 16:20:40,Central,IL,Corporate,Office Supplies,Binders,4,0.11,28.4,-12.1
ORD-003187,2015-12-09 19:25:47,East,VA,Home Office,Technology,Phones,2,0.12,324.08,76.75
ORD-003188,2018-09-28 13:05:27,South,FL,Consumer,Office Supplies,Storage,6,0.19,2570.48,285.75
ORD-003189,2018-02-05 01:26:32,East,MA,Consumer,Office Supplies,Accessories,5,0.19,1616.52,194.68
ORD-003190,2014-08-03 18:42:07,Central,MI,Corporate,Technology,Phones,5,0.16,1293.49,126.19
ORD-003191,2014-05-02 01:46:25,Central,IN,Consumer,Office Supplies,Binders,4,0.09,1424.07,256.18
ORD-003192,2016-12-10 11:47:20,East,VA,Consumer,Technology,Copiers,6,0.0,1903.43,371.73
ORD-003193,2016-02-12 10:47:10,Central,MO,Consumer,Technology,Machines,2,0.24,843.81,27.94
ORD-003194,2018-08-20 02:01:43,East,MA,Consumer,Office Supplies,Binders,2,0.08,425.28,-6.06
ORD-003195,2016-11-13 16:29:16,West,WA,Corporate,Technology,Phones,2,0.23,676.7,157.69
ORD-003196,2017-06-09 08:44:46,West,AZ,Corporate,Office Supplies,Storage,3,0.13,593.96,73.05
ORD-003197,2018-05-19 21:25:23,West,WA,Home Office,Technology,Phones,4,0.04,299.26,13.37
ORD-003198,2015-03-29 09:02:46,Central,IN,Consumer,Furniture,Tables,5,0.11,638.5,38.83
ORD-003199,2016-11-22 18:31:03,Central,MO,Consumer,Technology,Accessories,4,0.17,31.68,74.19
ORD-003200,2017-11-06 23:30:20,Central,IL,Corporate,Office Supplies,Storage,1,0.19,598.62,-143.45
ORD-003201,2016-08-20 00:43:54,East,MA,Consumer,Furniture,Chairs,1,0.21,378.05,27.49
ORD-003202,2017-11-19 02:26:11,West,CA,Home Office,Office Supplies,Accessories,3,0.2,1183.18,76.52
ORD-003203,2016-04-05 02:16:59,South,TX,Home Office,Office Supplies,Storage,5,0.15,1315.99,29.82
