order_id,order_date,region,state,segment,category,quantity,discount,sales,profit,customer_id
ORD-112698,2016-05-30,West,Nevada,Consumer,Furniture,3,0.0134,384.23,27.41,C12250
ORD-112699,2016-04-15,South,Texas,Home Office,Furniture,4,0.2159,1385.85,27.36,C10452
ORD-112700,2017-06-10,West,Colorado,Corporate,Furniture,2,0.0222,357.95,-34.61,C11597
ORD-112701,2015-10-10,South,South Carolina,Corporate,Technology,4,0.0283,728.43,75.69,C11704
ORD-112702,2015-08-16,East,Virginia,Corporate,Furniture,5,0.3469,1514.44,31.58,C10852
ORD-112703,2016-09-18,South,Tennessee,Consumer,Office Supplies,4,0.063,163.5,23.75,C13817
ORD-112704,2017-03-22,West,Washington,Consumer,Office Supplies,7,0.0648,315.89,51.64,C13052
ORD-112705,2017-04-04,West,Utah,Home Office,Technology,2,0.0608,614.0,87.76,C13274
ORD-112706,2015-05-24,South,Louisiana,Consumer,Technology,4,0.0299,1110.45,126.48,C13882
ORD-112707,2016-06-08,West,Oregon,Consumer,Technology,3,0.0547,709.64,82.05,C10707
ORD-112708,2014-03-15,Central,Illinois,Consumer,Furniture,3,0.1764,970.83,55.92,C10791
ORD-112709,2014-01-14,West,Oregon,Consumer,Technology,1,0.1061,301.79,35.41,C13440
ORD-112710,2016-12-30,South,Arkansas,Consumer,Technology,4,0.0978,325.46,28.37,C12630
ORD-112711,2016-06-03,South,Texas,Corporate,Office Supplies,2,0.001,221.48,52.48,C10732
ORD-112712,2014-02-09,South,Oklahoma,Consumer,Office Supplies,2,0.0585,130.22,23.15,C13048
ORD-112713,2017-08-26,South,Louisiana,Corporate,Technology,7,0.1725,1062.45,-42.42,C11241
ORD-112714,2017-08-05,West,Oregon,Consumer,Office Supplies,1,0.2044,83.07,2.78,C12697
ORD-112715,2015-01-06,East,Florida,Consumer,Furniture,6,0.0506,1206.28,108.54,C13059
ORD-112716,2016-04-27,Central,Illinois,Home Office,Technology,3,0.0861,614.71,71.02,C12186
ORD-112717,2017-10-16,Central,Kansas,Consumer,Furniture,5,0.2164,524.62,-19.28,C11028
ORD-112718,2015-11-15,West,Arizona,Consumer,Office Supplies,3,0.0886,165.49,37.83,C12671
ORD-112719,2017-12-13,South,Kentucky,Consumer,Office Supplies,6,0.0745,154.25,22.31,C11614
ORD-112720,2015-04-09,West,Arizona,Consumer,Technology,6,0.0491,2230.5,412.89,C13726
ORD-112721,2014-10-26,West,Colorado,Consumer,Furniture,1,0.0057,262.42,20.55,C10391
ORD-112722,2016-07-27,South,Kentucky,Consumer,Office Supplies,3,0.1381,152.58,11.93,C12819
ORD-112723,2015-12-12,South,Oklahoma,Consumer,Furniture,4,,413.39,31.09,C10020
ORD-112724,2016-06-03,South,Kentucky,Consumer,Office Supplies,4,0.0699,401.29,51.7,C13571
ORD-112725,2016-12-05,Central,Illinois,Consumer,Furniture,1,0.119,285.24,16.59,C11740
ORD-112726,2016-10-20,East,Pennsylvania,Consumer,Office Supplies,2,0.0549,62.52,10.93,C10075
ORD-112727,2014-10-09,East,New York,Consumer,Office Supplies,2,0.0568,89.66,17.78,C13596
ORD-112728,2017-12-15,West,California,Corporate,Furniture,2,0.1717,231.84,9.73,C11177
ORD-112729,2016-12-08,South,Alabama,Home Office,Office Supplies,1,0.1362,63.56,10.46,C10622
ORD-112730,2015-05-28,Central,Wisconsin,Consumer,Technology,3,0.2628,734.38,-92.39,C12318
ORD-112731,2014-06-11,South,Louisiana,Consumer,Office Supplies,1,0.217,54.02,10.94,C13155
ORD-112732,2015-02-28,Central,Iowa,Consumer,Office Supplies,2,0.1102,146.37,25.21,C13121
ORD-112733,2017-04-01,Central,Kansas,Consumer,Office Supplies,4,0.0495,296.77,42.73,C13878
ORD-112734,2015-04-21,West,Washington,Consumer,Furniture,4,0.0936,1033.03,111.47,C10835
ORD-112735,2014-04-20,Central,Minnesota,Consumer,Technology,2,0.007,852.7,160.7,C13078
ORD-112736,2016-04-12,West,Arizona,Consumer,Office Supplies,3,0.0678,282.61,20.26,C13273
ORD-112737,2014-08-23,West,Nevada,Consumer,Office Supplies,3,0.1556,115.51,15.44,C13783
ORD-112738,2016-01-21,East,New York,Consumer,Furniture,2,0.0299,435.37,29.67,C11555
ORD-112739,2014-06-15,Central,Missouri,Consumer,Furniture,2,0.0926,331.49,-29.16,C10486
ORD-112740,2017-04-08,South,Alabama,Corporate,Technology,4,0.1048,889.28,90.71,C12310
ORD-112741,2016-06-17,East,Massachusetts,Consumer,Office Supplies,3,0.1168,304.0,46.83,C10987
ORD-112742,2014-09-15,East,Virginia,Consumer,Office Supplies,3,0.2792,174.74,12.94,C13278
ORD-112743,2017-09-12,East,Virginia,Consumer,Technology,2,0.1375,497.15,-14.57,C10104
ORD-112744,2016-06-08,Central,Ohio,Home Office,Furniture,3,0.0156,563.46,86.89,C13142
ORD-112745,2017-06-20,East,Florida,Consumer,Office Supplies,2,0.0286,130.18,27.01,C12699
ORD-112746,2014-02-18,South,Tennessee,Consumer,Office Supplies,5,0.1334,160.36,26.76,C10723
ORD-112747,2017-05-15,South,Arkansas,Home Office,Office Supplies,7,0.103,327.19,43.46,C10462
ORD-112748,2016-05-10,Central,Missouri,Home Office,Office Supplies,5,0.219,304.8,33.54,C12699
ORD-112749,2017-04-24,East,North Carolina,Consumer,Office Supplies,3,0.1035,101.65,15.64,C11873
ORD-112750,2016-04-30,West,California,Consumer,Technology,3,0.1485,588.11,54.78,C12735
ORD-112751,2017-05-28,South,South Carolina,Home Office,Office Supplies,2,0.0296,64.14,9.78,C10967
ORD-112752,2015-05-30,Central,Wisconsin,Consumer,Office Supplies,4,0.0884,205.28,44.55,C12426
ORD-112753,2015-12-19,South,Arkansas,Corporate,Furniture,4,0.3032,703.28,52.1,C12896
ORD-112754,2015-01-13,Central,Kansas,Corporate,Technology,5,0.2544,1473.78,216.52,C10443
ORD-112755,2017-01-26,South,Oklahoma,Consumer,Office Supplies,5,0.0457,251.07,57.65,C11804
ORD-112756,2015-08-14,South,Oklahoma,Corporate,Furniture,2,0.3146,264.66,-3.9,C13639
ORD-112757,2015-04-27,South,Kentucky,Corporate,Office Supplies,2,0.0344,118.38,-5.63,C12677
ORD-112758,2014-03-09,Central,Minnesota,Home Office,Furniture,2,0.1401,564.85,52.76,C13067
ORD-112759,2016-03-28,South,Louisiana,Consumer,Office Supplies,2,0.0073,74.16,14.6,C12693
ORD-112760,2016-01-26,West,Idaho,Home Office,Furniture,3,0.0546,269.06,25.27,C11313
ORD-112761,2017-04-25,South,Oklahoma,Consumer,Office Supplies,7,0.0874,459.96,72.12,C10842
ORD-112762,2016-10-15,South,Texas,Corporate,Furniture,3,0.0395,674.75,126.09,C11312
ORD-112763,2014-05-07,East,Georgia,Consumer,Furniture,5,0.1262,1372.88,240.05,C12955
ORD-112764,2015-08-03,East,Florida,Corporate,Office Supplies,4,0.1095,159.06,30.75,C13123
ORD-112765,2016-11-10,South,South Carolina,Corporate,Office Supplies,2,0.0291,90.92,19.15,C13167
ORD-112766,2015-03-26,East,Georgia,Corporate,Furniture,5,0.0213,928.05,139.91,C10558
ORD-112767,2014-01-08,Central,Ohio,Consumer,Office Supplies,5,0.1883,377.34,68.51,C10504
ORD-112768,2014-09-18,South,Alabama,Corporate,Furniture,4,0.0831,510.69,42.88,C13066
ORD-112769,2015-04-06,Central,Iowa,Home Office,Furniture,3,0.1702,527.76,91.65,C10870
ORD-112770,2015-04-18,South,Louisiana,Home Office,Office Supplies,2,0.1389,95.8,11.68,C10330
ORD-112771,2015-09-01,West,Washington,Corporate,Furniture,3,0.0158,575.44,66.1,C10891
ORD-112772,2016-04-28,South,Louisiana,Corporate,Office Supplies,4,0.1232,285.79,35.26,C13425
ORD-112773,2015-07-31,South,Tennessee,Corporate,Office Supplies,2,0.2042,83.77,-10.0,C11929
ORD-112774,2017-07-21,East,Florida,Corporate,Furniture,2,0.1433,232.7,-6.16,C13141
ORD-112775,2016-07-03,East,Georgia,Consumer,Furniture,5,0.1129,858.13,-17.72,C11137
ORD-112776,2015-12-17,South,Oklahoma,Corporate,Office Supplies,2,0.0082,230.27,48.1,C13277
ORD-112777,2017-12-03,East,Virginia,Corporate,Technology,2,0.1049,573.52,57.91,C11483
ORD-112778,2014-03-05,South,Arkansas,Consumer,Technology,2,0.026,769.01,97.78,C10288
ORD-112779,2014-02-24,West,Washington,Consumer,Furniture,5,0.2622,786.6,65.23,C11888
ORD-112780,2014-08-13,Central,Michigan,Corporate,Office Supplies,3,0.0101,278.11,44.64,C13406
ORD-112781,2015-04-10,Central,Minnesota,Consumer,Technology,4,0.0275,542.86,36.16,C11233
ORD-112782,2017-04-28,East,Pennsylvania,Consumer,Office Supplies,3,0.1436,299.23,64.21,C11561
ORD-112783,2014-05-23,East,Virginia,Corporate,Office Supplies,3,0.0726,112.13,28.81,C11170
ORD-112784,2015-08-14,South,South Carolina,Consumer,Furniture,2,0.0473,429.66,12.75,C13947
ORD-112785,2016-11-25,Central,Minnesota,Consumer,Furniture,3,0.0287,371.3,34.14,C13076
ORD-112786,2014-07-07,East,Virginia,Corporate,Furniture,3,0.024,677.71,74.55,C11206
ORD-112787,2014-04-07,East,Massachusetts,Corporate,Furniture,3,0.1424,434.8,44.09,C12687
ORD-112788,2014-06-08,South,Tennessee,Consumer,Furniture,2,0.0391,747.67,-65.05,C11988
ORD-112789,2015-05-17,East,Massachusetts,Consumer,Technology,3,0.2795,833.73,-39.32,C10377
ORD-112790,2014-11-10,South,Oklahoma,Consumer,Office Supplies,1,0.1922,62.16,7.82,C11089
ORD-112791,2017-07-13,Central,Kansas,Consumer,Technology,4,0.0231,920.94,139.87,C11533
ORD-112792,2016-09-23,East,Massachusetts,Consumer,Furniture,4,0.2662,895.97,74.03,C11132
ORD-112793,2017-05-29,Central,Michigan,Consumer,Office Supplies,3,0.1101,160.95,31.98,C12592
ORD-112794,2016-12-26,Central,WISCONSIN,Consumer,Technology,2,0.061,344.17,-33.36,C11626
ORD-112795,2015-04-08,South,Oklahoma,Consumer,Technology,3,0.1388,453.81,-20.37,C11565
ORD-112796,2016-02-23,West,California,Corporate,Office Supplies,4,0.1581,330.86,28.08,C11979
ORD-112797,2016-02-01,Central,Michigan,Consumer,Office Supplies,5,0.1215,151.39,18.31,C11096
ORD-112798,2016-06-26,South,South Carolina,Consumer,Office Supplies,3,0.0706,93.86,-11.7,C13672
ORD-112799,2016-07-03,South,Alabama,Home Office,Furniture,7,0.0277,1536.27,228.97,C11437
ORD-112800,2015-06-11,South,Arkansas,Consumer,Office Supplies,2,0.0461,81.08,7.68,C13756
ORD-112801,2017-06-05,Central,Michigan,Consumer,Furniture,5,0.0387,582.17,51.84,C12643
ORD-112802,2017-11-24,West,Idaho,Corporate,Technology,2,0.2,763.23,61.81,C12700
ORD-112803,2016-02-25,East,New Jersey,Consumer,Furniture,5,0.0459,1017.4,32.86,C13586
ORD-112804,2016-11-15,West,Oregon,Corporate,Office Supplies,4,0.1673,327.62,48.77,C12097
ORD-112805,2015-05-06,West,Utah,Consumer,Technology,1,0.0723,173.67,25.59,C11561
ORD-112806,2017-01-30,South,Texas,Consumer,Furniture,2,0.0587,252.23,2.08,C12096
ORD-112807,2016-05-25,South,Louisiana,Consumer,Office Supplies,2,0.0369,94.38,16.87,C10164
ORD-112808,2017-01-07,West,Oregon,Consumer,Technology,3,0.1019,691.69,42.76,C11302
ORD-112809,2014-10-04,West,Utah,Corporate,Technology,5,0.0972,1903.31,234.82,C11519
ORD-112810,2014-02-27,Central,Michigan,Consumer,Office Supplies,2,0.3148,167.41,26.63,C12098
ORD-112811,2014-05-22,Central,Minnesota,Consumer,Office Supplies,5,0.1081,567.83,91.45,C13297
ORD-112812,2014-03-08,East,Florida,Corporate,Furniture,2,0.1209,435.35,23.22,C13727
ORD-112813,2015-09-14,East,North Carolina,Consumer,Office Supplies,3,0.2612,244.51,49.13,C11837
ORD-112814,2015-01-02,West,Colorado,Corporate,Office Supplies,4,0.0758,242.62,31.15,C12978
ORD-112815,2014-04-05,East,New Jersey,Consumer,Furniture,4,0.2149,463.76,26.06,C12840
ORD-112816,2016-02-10,Central,Kansas,Home Office,Office Supplies,4,0.1757,213.79,31.46,C13998
ORD-112817,2016-09-08,South,Tennessee,Consumer,Furniture,3,0.0793,558.45,65.49,C10987
ORD-112818,2016-10-17,East,North Carolina,Corporate,Office Supplies,5,0.224,791.48,56.35,C12201
ORD-112819,2014-02-21,Central,Iowa,Corporate,Technology,3,0.2397,1188.78,206.55,C12518
ORD-112820,2016-03-03,West,Idaho,Consumer,Furniture,3,0.0941,782.52,3.61,C10282
ORD-112821,2017-07-22,South,Oklahoma,Consumer,Office Supplies,3,0.0301,381.6,53.67,C10086
ORD-112822,2014-11-15,South,Alabama,Home Office,Furniture,4,0.0602,596.08,112.8,C10206
ORD-112823,2014-08-10,Central,Ohio,Corporate,Furniture,3,0.2121,542.27,-57.69,C10367
ORD-112824,2015-05-05,East,Virginia,Consumer,Technology,3,0.2067,1024.69,80.79,C13934
ORD-112825,2015-04-30,West,Washington,Consumer,Technology,1,0.2836,81.68,10.52,C12070
ORD-112826,2016-11-20,South,Arkansas,Consumer,Furniture,3,0.0239,287.54,31.02,C13965
ORD-112827,2015-02-17,Central,Kansas,Consumer,Office Supplies,3,0.2196,225.61,20.36,C13456
ORD-112828,2017-11-22,West,Oregon,Consumer,Furniture,2,0.1495,245.04,4.38,C11773
ORD-112829,2017-12-26,West,Arizona,Corporate,Office Supplies,3,0.0356,117.75,17.75,C13956
ORD-112830,2016-02-27,South,Kentucky,Consumer,Furniture,1,0.1598,177.95,12.09,C10264
ORD-112831,2015-05-15,South,Texas,Consumer,Technology,2,0.0666,589.1,27.71,C13723
ORD-112832,2015-04-27,East,Georgia,Home Office,Office Supplies,5,0.065,188.23,33.85,C11771
ORD-112833,2016-08-29,East,Georgia,Corporate,Office Supplies,4,0.4303,97.62,7.04,C10002
ORD-112834,2016-10-16,West,Colorado,Home Office,Office Supplies,2,0.1592,65.95,8.44,C12842
ORD-112835,2016-12-11,South,Arkansas,Corporate,Office Supplies,6,0.1936,310.6,32.04,C11848
ORD-112836,2017-05-08,Central,Ohio,Consumer,Technology,3,0.0415,1182.43,144.69,C12637
ORD-112837,2014-09-22,Central,Illinois,Consumer,Furniture,3,0.0203,341.93,24.25,C12744
ORD-112838,2014-06-27,Central,Illinois,Consumer,Technology,1,0.1054,242.51,18.65,C10541
ORD-112839,2017-06-16,East,Virginia,Consumer,Office Supplies,4,0.0298,353.92,66.93,C12224
ORD-112840,2014-01-05,East,New York,Consumer,Furniture,6,0.0901,867.03,-3.02,C10888
ORD-112841,2016-07-12,East,Pennsylvania,Consumer,Technology,2,0.0692,385.75,68.36,C10537
ORD-112842,2017-09-22,West,Utah,Home Office,Furniture,4,0.0155,1165.58,161.31,C10747
ORD-112843,2014-04-07,East,Pennsylvania,Corporate,Furniture,3,0.0561,503.78,6.74,C13851
ORD-112844,2015-12-14,South,Texas,Consumer,Furniture,5,0.1939,925.57,14.66,C10060
ORD-112845,2016-06-02,East,North Carolina,Consumer,Furniture,2,0.107,474.16,1.38,C12144
ORD-112846,2015-09-11,East,Massachusetts,Consumer,Technology,3,0.2033,409.79,21.94,C12142
ORD-112847,2017-04-24,West,Idaho,Consumer,Office Supplies,6,0.1328,503.72,-28.54,C10077
ORD-112848,2017-12-15,East,North Carolina,Consumer,Office Supplies,2,0.0311,150.6,36.96,C12933
ORD-112849,2016-11-25,South,Louisiana,Consumer,Technology,1,0.0037,172.22,-13.14,C10261
ORD-112850,2016-10-12,West,Nevada,Consumer,Office Supplies,2,0.0731,80.5,11.74,C13959
ORD-112851,2016-07-22,East,Georgia,Consumer,Furniture,2,0.039,353.27,19.03,C10599
ORD-112852,2017-10-29,West,Idaho,Home Office,Office Supplies,3,0.1308,174.6,22.29,C12758
ORD-112853,2014-07-21,Central,Michigan,Consumer,Office Supplies,3,0.0953,119.99,-19.87,C11540
ORD-112854,2017-08-11,West,Idaho,Consumer,Technology,4,0.1589,1013.59,90.65,C10800
ORD-112855,2017-11-25,East,New York,Home Office,Furniture,5,0.2611,375.2,10.51,C10099
ORD-112856,2017-04-27,East,New Jersey,Corporate,Technology,2,0.1601,598.37,-11.19,C10448
ORD-112857,2016-05-02,Central,Kansas,Consumer,Office Supplies,2,0.1481,160.12,28.47,C12781
ORD-112858,2016-03-05,South,Louisiana,Consumer,Office Supplies,5,0.2932,241.54,23.08,C13973
ORD-112859,2016-03-29,East,Massachusetts,Corporate,Furniture,3,0.0688,486.32,31.0,C11008
ORD-112860,2014-11-03,West,Washington,Corporate,Furniture,2,0.242,291.43,1.38,C12796
ORD-112861,2014-09-27,West,Colorado,Home Office,Furniture,5,0.1973,1018.04,56.47,C10195
ORD-112862,2015-09-24,West,Nevada,Consumer,Technology,1,0.0575,205.68,5.99,C10834
ORD-112863,2016-07-14,East,New York,Consumer,Furniture,6,0.0618,1120.57,41.51,C13317
ORD-112864,2016-08-08,West,Oregon,Consumer,Furniture,6,0.1867,1234.93,48.94,C11686
ORD-112865,2016-08-31,West,Oregon,Consumer,Office Supplies,4,0.0034,164.86,28.15,C11581
ORD-112866,2016-08-26,South,South Carolina,Consumer,Technology,3,0.0381,546.98,39.19,C10974
ORD-112867,2014-08-03,Central,Illinois,Home Office,Furniture,3,0.1607,837.62,92.91,C10069
ORD-112868,2017-11-06,South,Arkansas,Corporate,Office Supplies,4,0.0136,231.2,45.85,C11264
ORD-112869,2015-03-05,West,Utah,Corporate,Furniture,2,0.1085,410.93,13.53,C11100
ORD-112870,2014-10-23,South,Oklahoma,Home Office,Office Supplies,4,0.1487,290.51,40.53,C13561
ORD-112871,2016-03-24,Central,Kansas,Consumer,Office Supplies,1,0.1397,56.59,7.47,C11871
ORD-112872,2016-06-03,West,Colorado,Corporate,Furniture,2,0.1734,313.19,15.32,C13477
ORD-112873,2014-08-11,West,California,Consumer,Furniture,1,0.1921,91.81,3.62,C11742
ORD-112874,2014-01-03,East,Virginia,Corporate,Technology,2,0.0799,534.11,112.33,C11193
ORD-112875,2017-09-13,West,Idaho,Consumer,Office Supplies,2,0.2232,97.38,16.37,C13547
ORD-112876,2014-11-08,West,Idaho,Consumer,Office Supplies,3,0.2277,133.05,14.54,C12216
ORD-112877,2014-05-16,East,New Jersey,Consumer,Office Supplies,4,0.0669,168.95,27.81,C12141
ORD-112878,2017-07-22,West,Washington,Consumer,Office Supplies,2,0.0775,191.61,-25.99,C12815
ORD-112879,2017-08-26,Central,Michigan,Consumer,Office Supplies,3,0.1749,164.37,31.72,C13596
ORD-112880,2014-07-21,South,Arkansas,Consumer,Furniture,2,0.0588,323.15,23.93,C13261
ORD-112881,2017-03-05,West,Washington,Home Office,Furniture,5,0.2881,326.83,-0.6,C11312
ORD-112882,2017-10-23,West,Oregon,Home Office,Office Supplies,2,0.1361,123.95,8.61,C11587
ORD-112883,2016-06-03,Central,Ohio,Home Office,Office Supplies,2,0.1148,192.06,31.55,C11698
ORD-112884,2015-11-03,Central,Kansas,Home Office,Office Supplies,4,0.2235,169.5,26.28,C12707
ORD-112885,2014-01-27,West,Nevada,Corporate,Office Supplies,4,0.2541,162.25,14.98,C11541
ORD-112886,2017-04-10,West,Nevada,Home Office,Office Supplies,5,0.0106,232.75,26.1,C12772
ORD-112887,2014-05-11,West,Idaho,Home Office,Technology,3,0.0695,488.64,71.57,C11170
ORD-112888,2016-05-29,South,Tennessee,Home Office,Office Supplies,6,0.2355,681.31,101.8,C13957
ORD-112889,2017-05-04,Central,Illinois,Home Office,Office Supplies,3,0.052,229.95,58.89,C13949
ORD-112890,2017-12-22,Central,Wisconsin,Home Office,Furniture,6,0.0776,632.28,86.7,C13832
ORD-112891,2016-06-01,West,Idaho,Home Office,Technology,6,0.041,1383.15,102.87,C10121
ORD-112892,2015-08-02,Central,Missouri,Consumer,Furniture,2,0.0379,253.03,23.47,C13331
ORD-112893,2014-01-15,West,Arizona,Consumer,Technology,2,0.2346,272.57,15.86,C11513
ORD-112894,2015-10-26,South,Alabama,Home Office,Office Supplies,3,0.2264,151.44,25.06,C12669
ORD-112895,2016-06-19,Central,Wisconsin,Consumer,Furniture,5,0.0813,651.36,6.9,C11158
ORD-112896,2016-11-18,Central,Minnesota,Corporate,Office Supplies,6,0.187,373.41,51.41,C10597
ORD-112897,2017-11-12,East,New Jersey,Consumer,Furniture,3,0.1242,638.92,59.96,C13412
ORD-112898,2017-04-30,East,North Carolina,Home Office,Office Supplies,2,0.0946,65.32,10.38,C12465
ORD-112899,2016-09-29,East,Virginia,Consumer,Furniture,4,0.1223,767.58,27.58,C13967
ORD-112900,2014-12-15,South,South Carolina,Consumer,Technology,4,0.0212,598.5,77.43,C10538
ORD-112901,2014-08-18,East,Pennsylvania,Corporate,Office Supplies,2,0.0714,83.48,18.08,C10075
ORD-112902,2015-07-02,Central,Wisconsin,Consumer,Technology,5,0.0823,1519.32,57.55,C12190
ORD-112903,2017-01-01,South,Kentucky,Consumer,Office Supplies,2,0.1518,94.82,5.05,C10044
ORD-112904,2016-07-04,South,Texas,Home Office,Furniture,2,0.1846,543.03,16.04,C12752
ORD-112905,2014-09-12,West,Washington,Home Office,Furniture,2,0.1991,405.46,13.16,C12893
ORD-112906,2015-12-18,East,New Jersey,Consumer,Office Supplies,3,0.2175,127.68,22.35,C13768
ORD-112907,2016-01-15,South,Oklahoma,Consumer,Technology,6,0.0333,983.65,101.47,C11383
ORD-112908,2015-05-23,West,Nevada,Corporate,Office Supplies,3,0.1508,78.22,14.07,C11240
ORD-112909,2017-08-24,South,Kentucky,Consumer,Furniture,1,0.1789,210.85,21.06,C13820
ORD-112910,2015-02-06,South,Alabama,Consumer,Office Supplies,2,0.1533,96.29,10.91,C12402
ORD-112911,2015-10-08,East,Massachusetts,Consumer,Furniture,4,0.0375,675.1,117.58,C13244
ORD-112912,2015-11-22,East,New Jersey,Home Office,Furniture,7,0.1426,1304.91,26.31,C12306
ORD-112913,2014-10-08,South,Arkansas,Consumer,Furniture,4,0.297,844.08,8.03,C10159
ORD-112914,2015-04-03,East,Virginia,Corporate,Furniture,2,0.0172,362.55,24.94,C12942
ORD-112915,2017-02-16,Central,Ohio,Consumer,Technology,3,0.1174,682.93,-54.06,C13075
ORD-112916,2014-12-29,Central,Illinois,Home Office,Technology,4,0.032,1145.53,122.01,C10354
ORD-112917,2014-09-17,Central,Minnesota,Corporate,Office Supplies,5,0.2095,260.56,47.42,C11126
ORD-112918,2016-09-26,Central,Minnesota,Corporate,Office Supplies,1,0.1198,84.81,-6.86,C10212
ORD-112919,2014-03-03,South,Oklahoma,Consumer,Furniture,2,0.0762,447.02,32.18,C11474
ORD-112920,2016-03-30,East,Massachusetts,Consumer,Office Supplies,3,0.0211,115.68,19.69,C12120
ORD-112921,2017-06-29,South,Oklahoma,Home Office,Furniture,4,0.1347,844.18,80.07,C11295
ORD-112922,2014-06-15,Central,Ohio,Home Office,Technology,5,0.1336,999.0,28.28,C13033
ORD-112923,2017-01-27,West,Arizona,Consumer,Furniture,2,0.0386,261.15,25.29,C13988
ORD-112924,2014-04-19,East,Georgia,Consumer,Furniture,4,0.1673,658.54,70.4,C12943
ORD-112925,2017-07-12,South,Alabama,Consumer,Technology,3,0.1538,514.55,-23.42,C11753
ORD-112926,2016-10-26,West,Colorado,Consumer,Office Supplies,4,0.1251,186.06,-14.55,C13698
ORD-112927,2014-02-10,South,Kentucky,Home Office,Furniture,1,0.0668,168.38,12.66,C11980
ORD-112928,2016-10-25,South,Texas,Consumer,Furniture,4,0.0988,1605.27,70.57,C12035
ORD-112929,2016-01-23,East,Florida,Corporate,Furniture,2,0.0482,444.73,55.42,C10624
ORD-112930,2014-05-10,South,Tennessee,Consumer,Office Supplies,3,0.0345,107.42,26.99,C12576
ORD-112931,2015-04-14,West,Washington,Consumer,Furniture,5,0.0253,1820.46,214.35,C10571
ORD-112932,2017-01-03,South,Louisiana,Corporate,Office Supplies,2,0.1272,88.57,-16.34,C12019
ORD-112933,2015-03-25,South,Texas,Corporate,Office Supplies,3,0.1133,164.06,29.97,C12408
ORD-112934,2014-06-06,West,Colorado,Consumer,Office Supplies,4,0.0801,380.27,99.42,C11162
ORD-112935,2015-08-22,West,Idaho,Consumer,Furniture,3,0.2446,857.0,28.96,C13064
ORD-112936,2017-10-05,West,California,Corporate,Office Supplies,2,0.1211,77.42,10.91,C11769
ORD-112937,2014-07-07,West,Nevada,Home Office,Office Supplies,5,0.0555,503.57,75.81,C10978
ORD-112938,2015-10-10,South,Texas,Consumer,Furniture,4,0.2046,538.39,9.85,C12914
ORD-112939,2016-06-20,South,South Carolina,Consumer,Technology,4,0.1747,374.18,52.03,C12703
ORD-112940,2017-12-04,Central,Minnesota,Consumer,Office Supplies,4,0.0806,132.63,22.31,C13346
ORD-112941,2016-03-17,Central,Kansas,Consumer,Office Supplies,4,0.0968,252.4,31.53,C11934
ORD-112942,2017-10-17,East,Georgia,Consumer,Furniture,2,0.0504,643.75,17.69,C11786
ORD-112943,2014-08-05,Central,Ohio,Consumer,Office Supplies,1,0.0322,54.41,8.22,C11539
ORD-112944,2016-04-11,Central,Kansas,Consumer,Furniture,2,0.0958,339.32,35.92,C11514
ORD-112945,2017-04-14,West,Arizona,Corporate,Furniture,6,0.0636,726.49,26.79,C12717
ORD-112946,2016-06-01,East,North Carolina,Home Office,Technology,2,0.1253,714.09,57.49,C10409
ORD-112947,2014-12-31,South,Louisiana,Home Office,Technology,6,0.1637,1354.57,-155.29,C11983
ORD-112948,2015-09-19,East,Pennsylvania,Consumer,Technology,3,0.1082,558.14,-5.48,C11534
ORD-112949,2017-12-28,South,Texas,Consumer,Furniture,2,0.0606,323.93,15.08,C12747
ORD-112950,2016-03-09,East,Massachusetts,Consumer,Furniture,2,0.1001,218.94,6.2,C10175
ORD-112951,2017-10-04,South,South Carolina,Corporate,Furniture,1,0.1521,219.94,16.22,C13377
ORD-112952,2017-09-11,Central,Michigan,Consumer,Furniture,3,0.2691,539.57,9.85,C10211
ORD-112953,2014-09-21,South,Oklahoma,Corporate,Office Supplies,4,0.0612,249.87,53.32,C13862
ORD-112954,2016-11-29,Central,Illinois,Corporate,Furniture,4,0.0525,539.17,54.35,C10193
ORD-112955,2015-06-03,East,Massachusetts,Consumer,Office Supplies,5,0.1945,290.99,39.64,C13166
ORD-112956,2016-12-04,South,Texas,Corporate,Office Supplies,2,0.1406,76.07,9.91,C13065
ORD-112957,2017-09-30,Central,Kansas,Corporate,Office Supplies,4,0.0118,240.26,29.07,C11203
ORD-112958,2017-07-30,West,Nevada,Consumer,Office Supplies,4,0.062,367.72,57.42,C10637
ORD-112959,2014-09-27,East,Virginia,Corporate,Office Supplies,2,0.2692,111.84,18.71,C12023
ORD-112960,2017-11-15,West,Utah,Consumer,Technology,3,0.0378,505.97,123.92,C11676
ORD-112961,2017-07-31,West,California,Consumer,Technology,1,0.1772,223.57,28.07,C10426
ORD-112962,2014-12-21,Central,Illinois,Consumer,Office Supplies,3,0.1978,253.86,66.89,C12009
ORD-112963,2015-02-26,Central,Kansas,Consumer,Office Supplies,2,0.0729,101.41,9.45,C12835
ORD-112964,2016-08-25,South,Oklahoma,Corporate,Technology,4,0.1288,879.44,78.69,C11760
ORD-112965,2015-10-12,East,Pennsylvania,Consumer,Office Supplies,3,0.045,169.95,19.88,C10776
ORD-112966,2016-04-03,Central,Kansas,Corporate,Technology,4,0.1052,1154.67,52.23,C10887
ORD-112967,2014-12-15,West,Arizona,Home Office,Furniture,3,0.002,685.4,21.43,C13968
ORD-112968,2017-07-29,Central,Minnesota,Consumer,Technology,7,0.1389,1027.31,71.49,C11761
ORD-112969,2015-10-14,West,Colorado,Corporate,Office Supplies,3,0.1827,247.16,48.67,C13541
